index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
65000,1,2016-01-01 09:32:29,2016-01-01 09:41:23,1,2.2,-73.97257232666014,40.74353790283203,1,N,-73.97364044189453,40.76453018188477,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan,14.50,21.50,9.28,2.32,1332
65001,1,2016-01-01 09:32:30,2016-01-01 09:36:55,1,0.9,-73.98719787597656,40.743125915527344,1,N,-73.9782943725586,40.752296447753906,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan,8.80,12.40,6.50,0.96,661
65002,1,2016-01-01 09:32:30,2016-01-01 09:38:36,1,0.8,-73.97705841064453,40.73384475708008,1,N,-73.98882293701173,40.7366943359375,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan,9.50,14.00,5.20,0.92,645
65003,1,2016-01-01 09:32:31,2016-01-01 09:56:17,1,9.1,-74.01514434814453,40.7095832824707,1,N,-73.90470123291014,40.70979690551758,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3,2016-01-01,Manhattan,Queens,37.67,57.00,47.30,9.59,2853
65004,1,2016-01-01 09:32:33,2016-01-01 09:58:49,1,18.1,-73.78181457519531,40.64470672607422,2,N,-73.98709869384766,40.76028060913085,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,2016-01-01,Queens,Manhattan,67.00,101.50,35.00,19.66,4222
65005,1,2016-01-01 09:32:35,2016-01-01 09:41:39,2,2.3,-73.98355102539062,40.74948501586913,1,N,-74.00418090820312,40.72558975219727,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan,15.33,22.67,14.50,2.53,1349
65006,1,2016-01-01 09:32:36,2016-01-01 09:40:15,1,2.2,-73.98531341552734,40.74745559692383,1,N,-73.97773742675781,40.726070404052734,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,2016-01-01,Manhattan,Manhattan,13.60,20.00,10.80,2.15,1210
65007,1,2016-01-01 09:32:41,2016-01-01 10:06:48,2,19.5,-73.9747085571289,40.75932693481445,3,N,-74.17707061767578,40.69482421875,2,72.0,0.0,0.0,0.0,17.5,0.3,89.8,2016-01-01,Manhattan,Not Specified,0.0,0.0,0.0,0.0,0
65008,1,2016-01-01 09:32:44,2016-01-01 09:49:44,1,3.8,-73.94771575927734,40.77511596679688,1,N,-73.99172210693358,40.749759674072266,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3,2016-01-01,Manhattan,Manhattan,21.00,32.00,13.50,4.11,1894
65009,1,2016-01-01 09:32:44,2016-01-01 09:49:41,1,7.1,-73.96016693115234,40.715576171875,1,N,-73.95380401611328,40.77462387084961,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,2016-01-01,Brooklyn,Manhattan,30.50,46.00,25.19,6.82,2608
65010,1,2016-01-01 09:32:45,2016-01-01 09:36:29,1,0.7,-73.99817657470702,40.722843170166016,1,N,-74.00222778320312,40.729408264160156,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,2016-01-01,Manhattan,Manhattan,9.00,13.00,5.20,0.82,513
65011,1,2016-01-01 09:32:46,2016-01-01 09:48:31,3,8.7,-73.86309814453125,40.769874572753906,1,N,-73.9742660522461,40.75077819824219,2,25.5,0.0,0.5,0.0,5.54,0.3,31.84,2016-01-01,Queens,Manhattan,39.00,57.00,32.40,9.23,2520
65012,1,2016-01-01 09:32:46,2016-01-01 09:38:48,1,1.3,0.0,0.0,1,N,0.0,0.0,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0
65013,1,2016-01-01 09:32:47,2016-01-01 09:37:00,1,0.9,-73.97502136230467,40.7501106262207,1,N,-73.99005889892578,40.7573127746582,1,5.5,0.0,0.5,0.55,0.0,0.3,6.85,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.37,1.1,927
65014,1,2016-01-01 09:32:50,2016-01-01 09:37:58,1,1.4,-73.98236846923827,40.7757568359375,1,N,-73.96642303466798,40.76173782348633,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan,12.00,18.00,7.64,1.7,1084
65015,1,2016-01-01 09:32:51,2016-01-01 09:36:39,1,1.1,-73.96083068847656,40.778263092041016,1,N,-73.97455596923827,40.78757095336913,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85,2016-01-01,Manhattan,Manhattan,9.50,14.00,5.20,1.19,553
65016,1,2016-01-01 09:32:55,2016-01-01 09:40:29,1,1.4,-73.99016571044923,40.72056579589844,1,N,-74.00331115722656,40.71988296508789,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.51,1.26,913
65017,1,2016-01-01 09:32:56,2016-01-01 09:36:41,1,1.3,-73.93707275390625,40.79667282104492,1,N,-73.94390869140625,40.78382110595703,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan,9.50,13.50,6.80,1.32,415
65018,1,2016-01-01 09:32:59,2016-01-01 09:38:54,1,2.0,-73.98159790039062,40.78020095825195,1,N,-73.99677276611328,40.75285720825195,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,2016-01-01,Manhattan,Manhattan,16.50,24.50,10.36,2.65,1523
65019,1,2016-01-01 09:33:01,2016-01-01 09:43:18,3,1.3,-73.98729705810547,40.76067352294922,1,N,-74.00275421142578,40.76060485839844,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.43,1.24,896
65020,1,2016-01-01 09:33:02,2016-01-01 09:50:50,1,5.7,-73.99871063232422,40.76197052001953,1,N,-73.9251937866211,40.77078247070313,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2016-01-01,Manhattan,Queens,36.50,55.50,30.41,9.3,2834
65021,1,2016-01-01 09:33:04,2016-01-01 09:37:49,1,1.2,-73.94685363769531,40.81619644165039,1,N,-73.96077728271484,40.81806182861328,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan,10.00,14.50,6.84,1.24,583
65022,1,2016-01-01 09:33:06,2016-01-01 09:49:23,1,5.3,-73.99407196044923,40.72457504272461,1,N,-73.95298767089844,40.788970947265625,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55,2016-01-01,Manhattan,Manhattan,27.50,42.00,23.10,6.74,2210
65023,1,2016-01-01 09:33:06,2016-01-01 09:40:16,1,1.2,-73.98565673828125,40.75873565673828,1,N,-73.97281646728516,40.765113830566406,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,10.80,16.00,8.54,1.41,959
65024,1,2016-01-01 09:33:08,2016-01-01 09:40:26,1,1.1,-73.97515869140625,40.74148941040039,1,N,-73.99053955078125,40.74850845336913,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,11.50,17.00,7.32,1.28,1125
65025,1,2016-01-01 09:33:11,2016-01-01 09:40:18,1,1.7,-73.99044036865234,40.75633239746094,1,N,-73.98812103271484,40.77486801147461,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan,12.00,17.60,9.41,1.77,1023
65026,1,2016-01-01 09:33:12,2016-01-01 09:40:48,1,1.7,-73.99623107910156,40.76659393310547,1,N,-73.99180603027342,40.749977111816406,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan,12.00,18.00,9.64,1.76,1085
65027,1,2016-01-01 09:33:12,2016-01-01 09:45:12,4,2.8,-73.94729614257811,40.776039123535156,1,N,-73.9568862915039,40.8023681640625,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan,15.00,22.50,12.50,2.77,1267
