index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
52000,1,2016-01-01 04:42:40,2016-01-01 04:50:18,1,1.6,-73.95896911621094,40.70889663696289,1,N,-73.9395523071289,40.72443771362305,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,2016-01-01,Brooklyn,Brooklyn,11.00,15.50,6.36,1.79,718
52001,1,2016-01-01 04:42:40,2016-01-01 04:52:19,1,2.3,-73.9950942993164,40.760154724121094,1,N,-73.9635009765625,40.76565551757813,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan,14.50,21.50,9.11,2.52,1227
52002,1,2016-01-01 04:42:40,2016-01-01 04:51:21,1,2.7,-73.95426940917969,40.77057647705078,1,N,-73.9825439453125,40.751407623291016,1,10.0,0.5,0.5,2.8,0.0,0.3,14.1,2016-01-01,Manhattan,Manhattan,16.00,24.00,10.21,3.18,1317
52003,1,2016-01-01 04:42:43,2016-01-01 04:47:50,1,0.8,-73.9267349243164,40.771217346191406,1,N,-73.91551208496094,40.766357421875,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2016-01-01,Queens,Queens,9.50,13.50,6.83,1.12,547
52004,1,2016-01-01 04:42:44,2016-01-01 04:51:28,1,1.7,-73.91922760009766,40.75912857055664,1,N,-73.90975952148438,40.7754135131836,1,8.5,0.5,0.5,5.0,0.0,0.3,14.8,2016-01-01,Queens,Queens,11.00,15.50,8.08,1.57,736
52005,1,2016-01-01 04:42:47,2016-01-01 04:47:01,2,1.0,-73.98416137695312,40.73210144042969,1,N,-73.97914123535155,40.74085235595703,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.20,1.0,537
52006,1,2016-01-01 04:42:48,2016-01-01 04:47:09,1,1.3,-73.97613525390625,40.78798294067383,1,N,-73.9568862915039,40.778480529785156,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1,2016-01-01,Manhattan,Manhattan,10.50,15.00,5.87,1.25,750
52007,1,2016-01-01 04:42:48,2016-01-01 04:46:51,3,1.2,-73.9824676513672,40.731407165527344,1,N,-73.97862243652342,40.7449951171875,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,10.50,14.50,5.55,1.25,666
52008,1,2016-01-01 04:42:48,2016-01-01 04:45:03,1,0.2,-73.99547576904298,40.74914932250977,1,N,-73.99302673339844,40.74858856201172,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan,8.00,12.00,,0.22,239
52009,1,2016-01-01 04:42:50,2016-01-01 05:17:28,1,6.4,-73.9896011352539,40.739891052246094,1,N,-73.9244613647461,40.69306182861328,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,2016-01-01,Manhattan,Brooklyn,29.50,45.00,24.62,7.07,2332
52010,1,2016-01-01 04:42:50,2016-01-01 05:05:00,2,4.5,-73.98943328857422,40.71889114379883,1,N,-73.9169692993164,40.6966667175293,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,2016-01-01,Manhattan,Brooklyn,21.00,31.50,17.30,4.91,1599
52011,1,2016-01-01 04:42:51,2016-01-01 04:50:21,1,1.2,-73.99958801269531,40.743446350097656,1,N,-74.00279235839844,40.7562255859375,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan,11.50,16.00,6.80,1.69,855
