index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
51500,1,2016-01-01 04:37:52,2016-01-01 05:01:44,1,5.3,-73.96994018554686,40.75653839111328,1,N,-73.88262176513672,40.74003982543945,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,2016-01-01,Manhattan,Queens,24.50,37.00,20.50,6.19,1702
51501,1,2016-01-01 04:37:53,2016-01-01 04:45:14,1,1.9,-73.98684692382812,40.720863342285156,1,N,-73.98027801513672,40.74255752563477,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan,12.00,18.00,7.55,2.01,967
51502,1,2016-01-01 04:37:53,2016-01-01 04:41:49,1,2.0,-74.00524139404298,40.718223571777344,1,N,-73.99311828613281,40.74232864379883,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan,12.00,17.50,7.40,2.0,930
51503,1,2016-01-01 04:37:53,2016-01-01 04:59:19,1,9.1,-73.9766616821289,40.75185012817383,1,N,-73.9317398071289,40.85247039794922,2,28.0,0.5,0.5,0.0,0.0,0.3,29.3,2016-01-01,Manhattan,Manhattan,31.00,47.50,25.60,9.24,1951
51504,1,2016-01-01 04:37:53,2016-01-01 04:51:51,1,4.5,-73.9885025024414,40.73137664794922,1,N,-73.95895385742188,40.7808837890625,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2016-01-01,Manhattan,Manhattan,22.00,33.50,14.05,5.21,1729
51505,1,2016-01-01 04:37:54,2016-01-01 04:48:18,1,1.9,-73.98841094970702,40.731689453125,1,N,-73.99333953857422,40.711761474609375,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan,11.50,16.50,7.02,1.7,919
51506,1,2016-01-01 04:37:54,2016-01-01 05:00:03,1,5.2,-73.98531341552734,40.73984909057617,1,N,-73.95618438720702,40.72622299194336,1,19.5,0.5,0.5,4.16,0.0,0.3,24.96,2016-01-01,Manhattan,Brooklyn,21.50,31.00,17.80,4.17,1519
51507,1,2016-01-01 04:37:54,2016-01-01 04:46:41,1,2.0,-73.97650909423827,40.75182342529297,1,N,-73.97879028320312,40.7288818359375,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan,12.50,19.00,7.96,2.25,1004
51508,1,2016-01-01 04:37:56,2016-01-01 04:40:10,1,0.6,-73.96212768554686,40.76780319213867,1,N,-73.9544906616211,40.76953887939453,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,2016-01-01,Manhattan,Manhattan,9.00,13.00,5.20,0.77,455
51509,1,2016-01-01 04:38:00,2016-01-01 04:51:56,1,4.9,-73.98787689208984,40.73855972290039,1,N,-73.9265365600586,40.74214553833008,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,2016-01-01,Manhattan,Queens,22.50,33.00,18.85,4.68,1528
51510,1,2016-01-01 04:38:00,2016-01-01 04:41:25,1,0.6,-73.956298828125,40.77876663208008,1,N,-73.94992065429686,40.78422927856445,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,2016-01-01,Manhattan,Manhattan,8.50,12.50,5.20,0.7,367
51511,1,2016-01-01 04:38:01,2016-01-01 04:54:39,1,3.5,-74.01091003417969,40.64805221557617,1,N,-73.9662094116211,40.67250061035156,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2016-01-01,Brooklyn,Brooklyn,18.00,27.50,16.86,4.1,1397
51512,1,2016-01-01 04:38:02,2016-01-01 04:44:37,1,2.3,-73.9687271118164,40.76739501953125,1,N,-73.94410705566406,40.7913818359375,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan,12.00,18.50,10.02,2.5,851
