index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
0,1,2016-01-01 00:00:01,2016-01-01 00:11:55,1,1.2,-73.97942352294923,40.74461364746094,1,N,-73.99203491210938,40.753944396972656,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.25,1.25,852
1,1,2016-01-01 00:00:02,2016-01-01 00:11:14,1,6.0,-73.94715118408203,40.79104614257813,1,N,-73.92076873779298,40.865577697753906,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2016-01-01,Manhattan,Manhattan,22.50,34.50,18.70,6.54,1378
2,1,2016-01-01 00:00:04,2016-01-01 00:14:32,1,3.7,-74.00430297851562,40.74224090576172,1,N,-74.00736236572266,40.70693588256836,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,2016-01-01,Manhattan,Manhattan,17.00,25.00,10.61,3.24,1411
3,1,2016-01-01 00:00:05,2016-01-01 00:14:27,2,2.2,-73.99199676513672,40.71857833862305,1,N,-74.00513458251955,40.73994445800781,1,11.0,0.5,0.5,1.5,0.0,0.3,13.8,2016-01-01,Manhattan,Manhattan,14.00,20.50,8.80,2.3,1214
4,1,2016-01-01 00:00:06,2016-01-01 00:04:44,1,1.7,-73.9821014404297,40.774696350097656,1,Y,-73.97093963623048,40.79670715332031,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,2016-01-01,Manhattan,Manhattan,11.00,16.00,8.67,2.04,713
5,1,2016-01-01 00:00:07,2016-01-01 00:20:35,2,4.9,-73.95303344726562,40.67211532592773,1,N,-73.986572265625,40.710594177246094,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,2016-01-01,Brooklyn,Manhattan,21.00,31.50,17.28,4.67,1670
6,1,2016-01-01 00:00:07,2016-01-01 00:09:49,1,1.8,-73.98916625976562,40.72658920288085,1,N,-74.00948333740234,40.71507263183594,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan,12.00,17.50,7.48,1.82,1008
7,1,2016-01-01 00:00:09,2016-01-01 00:19:03,3,5.3,-73.99713134765625,40.736961364746094,1,N,-73.92842102050781,40.75558090209961,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,2016-01-01,Manhattan,Queens,24.00,35.50,19.84,4.78,1985
8,1,2016-01-01 00:00:09,2016-01-01 00:07:18,2,1.2,-73.9639129638672,40.71217346191406,1,N,-73.95133209228516,40.71220016479492,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2016-01-01,Brooklyn,Brooklyn,9.50,13.50,6.00,0.99,546
9,1,2016-01-01 00:00:14,2016-01-01 00:13:02,1,2.4,-73.99559783935547,40.744239807128906,1,N,-73.98545837402342,40.76871109008789,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,2016-01-01,Manhattan,Manhattan,14.00,21.00,8.85,2.51,1155
