index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
53500,1,2016-01-01 05:00:05,2016-01-01 05:02:46,1,0.6,-73.9794692993164,40.743900299072266,1,N,-73.979248046875,40.74727249145508,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan,8.00,12.00,5.28,0.44,342
53501,1,2016-01-01 05:00:07,2016-01-01 05:07:57,2,2.4,-73.93817901611328,40.79235458374024,1,N,-73.93701934814453,40.819091796875,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan,13.00,19.50,10.80,2.76,879
53502,1,2016-01-01 05:00:07,2016-01-01 05:11:52,1,4.6,-73.93364715576173,40.75451278686523,1,N,-73.9383087158203,40.79204940795898,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2016-01-01,Queens,Manhattan,21.50,32.00,17.82,5.15,1474
53503,1,2016-01-01 05:00:08,2016-01-01 05:04:34,1,1.3,-74.0054702758789,40.741111755371094,1,N,-73.99755096435547,40.75391006469727,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan,10.00,14.50,5.42,1.24,611
53504,1,2016-01-01 05:00:09,2016-01-01 05:03:27,1,0.5,-73.95034790039062,40.80121612548828,1,N,-73.94559478759766,40.79886245727539,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,2016-01-01,Manhattan,Manhattan,8.00,12.00,6.80,0.53,287
53505,1,2016-01-01 05:00:09,2016-01-01 05:05:32,1,1.1,-73.97142028808595,40.74888610839844,1,N,-73.97411346435547,40.75571060180664,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan,9.50,14.00,5.20,0.88,646
53506,1,2016-01-01 05:00:09,2016-01-01 05:14:06,1,3.6,-74.00540924072266,40.75093078613281,1,N,-74.01358032226562,40.70238494873047,4,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2016-01-01,Manhattan,Manhattan,18.00,27.00,11.31,3.8,1427
53507,1,2016-01-01 05:00:10,2016-01-01 05:15:47,1,7.4,-73.94029235839844,40.8404426574707,1,N,-73.9908905029297,40.75779342651367,1,22.5,0.5,0.5,2.0,0.0,0.3,25.8,2016-01-01,Manhattan,Manhattan,26.50,40.50,21.80,7.67,1676
53508,1,2016-01-01 05:00:10,2016-01-01 05:03:57,1,0.5,-74.00895690917969,40.70705032348633,1,N,-74.01075744628906,40.7133903503418,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.20,0.79,606
53509,1,2016-01-01 05:00:10,2016-01-01 05:02:30,4,0.4,-73.98474884033203,40.752906799316406,1,N,-73.99064636230467,40.75501251220703,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan,8.00,12.00,5.23,0.43,336
