index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
500,1,2016-01-01 00:06:39,2016-01-01 00:18:43,2,1.7,-74.00827026367188,40.73601531982422,1,N,-73.98169708251955,40.730934143066406,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,2016-01-01,Manhattan,Manhattan,12.50,19.00,8.02,1.89,1127
501,1,2016-01-01 00:06:39,2016-01-01 00:14:47,1,4.2,-73.9636993408203,40.79806900024415,1,N,-73.9448013305664,40.83472442626953,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2016-01-01,Manhattan,Manhattan,15.50,23.50,12.80,3.95,939
502,1,2016-01-01 00:06:40,2016-01-01 00:34:12,2,2.6,-73.97975158691406,40.76700973510742,1,N,-73.99231719970702,40.74914932250977,1,17.5,0.5,0.5,5.6,0.0,0.3,24.4,2016-01-01,Manhattan,Manhattan,11.50,17.00,7.27,1.61,1014
503,1,2016-01-01 00:06:40,2016-01-01 00:18:39,2,2.1,-74.00849914550781,40.74374771118164,1,N,-73.99085235595702,40.7640495300293,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan,11.50,16.00,6.79,1.9,800
504,1,2016-01-01 00:06:40,2016-01-01 00:25:12,1,5.6,-73.94015502929686,40.750991821289055,1,N,-73.85617828369139,40.724403381347656,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,2016-01-01,Queens,Queens,24.50,37.50,22.50,6.71,1629
505,1,2016-01-01 00:06:40,2016-01-01 00:16:54,1,3.7,0.0,0.0,1,N,0.0,0.0,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8,2016-01-01,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0
506,1,2016-01-01 00:06:41,2016-01-01 00:40:38,2,3.6,-74.0015640258789,40.73923110961913,1,N,-73.97061920166014,40.75212097167969,1,21.5,0.5,0.5,2.0,0.0,0.3,24.8,2016-01-01,Manhattan,Manhattan,15.50,23.00,9.81,2.75,1346
507,1,2016-01-01 00:06:41,2016-01-01 00:26:28,2,5.2,-73.97594451904298,40.744667053222656,1,N,-73.90547180175781,40.74538803100585,1,18.5,0.5,0.5,5.0,0.0,0.3,24.8,2016-01-01,Manhattan,Queens,21.50,32.00,18.03,5.44,1236
508,1,2016-01-01 00:06:41,2016-01-01 00:07:11,1,0.0,-73.97125244140625,40.75908279418945,1,N,-73.97152709960938,40.75857162475585,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2016-01-01,Manhattan,Manhattan,8.00,12.00,,0.13,93
509,1,2016-01-01 00:06:42,2016-01-01 00:12:57,1,1.3,-73.95037078857422,40.77593231201172,1,N,-73.9671630859375,40.77199935913085,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.14,1.42,771
510,1,2016-01-01 00:06:42,2016-01-01 00:19:20,2,4.5,-73.9678726196289,40.76272964477539,1,N,-73.89164733886719,40.74675369262695,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2016-01-01,Manhattan,Queens,22.00,33.50,18.20,5.56,1573
511,1,2016-01-01 00:06:42,2016-01-01 00:10:32,1,0.8,-73.91860961914062,40.69884872436523,1,N,-73.90335845947266,40.70045471191406,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2016-01-01,Brooklyn,Queens,9.00,13.00,6.00,0.91,464
512,1,2016-01-01 00:06:42,2016-01-01 00:14:10,2,2.4,-73.99602508544923,40.76809692382813,1,N,-73.99904632568358,40.74456405639648,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan,13.00,19.50,8.16,2.29,1046
513,1,2016-01-01 00:06:42,2016-01-01 00:14:09,1,1.1,-74.00377655029298,40.73851776123047,1,N,-73.99384307861328,40.75171661376953,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,2016-01-01,Manhattan,Manhattan,10.00,14.50,5.43,1.13,669
514,1,2016-01-01 00:06:42,2016-01-01 00:30:20,1,6.1,-74.00410461425781,40.72977066040039,1,N,-73.97090148925781,40.7942008972168,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,2016-01-01,Manhattan,Manhattan,24.00,36.50,15.26,6.16,1762
515,1,2016-01-01 00:06:43,2016-01-01 00:23:09,1,8.0,-73.98867797851562,40.72270965576172,1,N,-73.88320922851562,40.75374221801758,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,2016-01-01,Manhattan,Queens,28.00,43.00,23.30,8.02,1764
516,1,2016-01-01 00:06:43,2016-01-01 00:20:58,2,4.0,-73.96776580810547,40.7627067565918,1,N,-73.91771697998048,40.76991653442383,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2016-01-01,Manhattan,Queens,17.50,26.50,14.70,3.9,1347
517,1,2016-01-01 00:06:43,2016-01-01 00:22:11,2,1.4,0.0,0.0,1,N,0.0,0.0,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2016-01-01,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0
518,1,2016-01-01 00:06:44,2016-01-01 00:16:32,3,2.9,-73.9524154663086,40.77711486816406,1,N,-73.98222351074219,40.74735641479492,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2016-01-01,Manhattan,Manhattan,17.50,26.00,10.97,3.53,1412
519,1,2016-01-01 00:06:44,2016-01-01 00:32:35,1,9.9,-73.97322845458984,40.790260314941406,1,N,-73.87512969970702,40.74751281738281,2,30.5,0.5,0.5,0.0,5.54,0.3,37.34,2016-01-01,Manhattan,Queens,36.50,55.00,30.30,9.36,2543
520,1,2016-01-01 00:06:45,2016-01-01 00:18:28,1,3.7,-73.99324035644531,40.719932556152344,1,N,-73.93295288085938,40.7093505859375,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,2016-01-01,Manhattan,Brooklyn,17.00,26.00,14.10,4.06,1194
521,1,2016-01-01 00:06:46,2016-01-01 00:14:31,2,1.5,-73.98223114013672,40.74166488647461,1,N,-74.00599670410156,40.74842071533203,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,2016-01-01,Manhattan,Manhattan,11.50,17.00,7.16,1.66,970
522,1,2016-01-01 00:06:46,2016-01-01 00:12:53,2,2.7,-73.99830627441406,40.713233947753906,1,N,-73.9752197265625,40.72476577758789,1,9.5,0.5,0.5,1.2,0.0,0.3,12.0,2016-01-01,Manhattan,Manhattan,12.00,18.00,7.53,2.14,922
523,1,2016-01-01 00:06:47,2016-01-01 00:16:55,1,2.3,-73.99046325683594,40.75100708007813,1,N,-73.99276733398438,40.72535705566406,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5,2016-01-01,Manhattan,Manhattan,14.50,21.50,9.15,2.45,1260
524,1,2016-01-01 00:06:47,2016-01-01 00:16:38,4,1.6,-73.98391723632812,40.742469787597656,1,N,-73.97528839111328,40.76178741455078,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan,12.00,18.00,7.69,1.85,1053
525,1,2016-01-01 00:06:47,2016-01-01 00:15:40,1,2.9,-73.97447204589844,40.75062942504883,1,N,-73.94982147216798,40.78626251220703,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2016-01-01,Manhattan,Manhattan,15.00,22.50,9.44,3.39,1045
526,1,2016-01-01 00:06:48,2016-01-01 00:19:21,4,1.9,-73.97789001464844,40.78874969482422,1,N,-73.98648834228516,40.77700424194336,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.20,0.95,561
527,1,2016-01-01 00:06:48,2016-01-01 00:08:48,1,0.2,-73.98822021484375,40.732139587402344,1,N,-73.98714447021484,40.729888916015625,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2016-01-01,Manhattan,Manhattan,8.00,12.00,5.20,0.27,196
528,1,2016-01-01 00:06:49,2016-01-01 00:31:35,4,1.7,-73.97978973388672,40.76162338256836,1,N,-73.98855590820312,40.74435424804688,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,2016-01-01,Manhattan,Manhattan,12.00,17.50,7.40,1.67,1031
529,1,2016-01-01 00:06:50,2016-01-01 00:15:06,4,1.1,-74.01078033447266,40.71194458007813,1,N,-74.01673889160156,40.7047004699707,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.21,1.08,549
530,1,2016-01-01 00:06:51,2016-01-01 00:20:59,2,2.3,-73.98098754882812,40.76948928833008,1,N,-73.97777557373048,40.74951553344727,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,2016-01-01,Manhattan,Manhattan,14.00,20.50,8.75,2.24,1218
531,1,2016-01-01 00:06:52,2016-01-01 00:18:45,1,1.4,-73.99952697753906,40.7282829284668,1,N,-73.99134063720702,40.74305725097656,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.19,1.5,761
532,1,2016-01-01 00:06:52,2016-01-01 00:27:33,1,2.8,-73.97846221923827,40.761512756347656,1,N,-74.00419616699219,40.74761962890625,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55,2016-01-01,Manhattan,Manhattan,15.50,23.00,9.72,2.49,1400
533,1,2016-01-01 00:06:52,2016-01-01 00:35:10,2,4.3,-73.99226379394531,40.726577758789055,1,N,-73.96094512939453,40.78081130981445,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,2016-01-01,Manhattan,Manhattan,24.00,36.50,15.20,5.72,1861
534,1,2016-01-01 00:06:52,2016-01-01 00:22:58,2,1.5,-73.98814392089844,40.74898147583008,1,N,-73.99575805664062,40.76435852050781,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,2016-01-01,Manhattan,Manhattan,12.50,18.50,7.83,1.85,1086
535,1,2016-01-01 00:06:52,2016-01-01 00:23:05,1,5.5,-73.9836196899414,40.7259178161621,1,N,-73.95099639892578,40.78666687011719,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75,2016-01-01,Manhattan,Manhattan,22.00,34.00,14.07,6.07,1470
536,1,2016-01-01 00:06:52,2016-01-01 00:19:08,1,2.0,-73.98230743408203,40.74575805664063,1,N,-73.9830780029297,40.7666244506836,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan,14.00,21.00,8.90,2.16,1280
537,1,2016-01-01 00:06:53,2016-01-01 00:31:25,1,2.5,-73.99559783935547,40.72655487060547,1,N,-73.97726440429686,40.75543594360352,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2016-01-01,Manhattan,Manhattan,15.50,23.00,9.78,2.68,1357
538,1,2016-01-01 00:06:54,2016-01-01 00:18:37,1,1.7,-73.97748565673827,40.752044677734375,1,N,-73.963134765625,40.768333435058594,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan,11.50,16.00,6.90,1.67,899
539,1,2016-01-01 00:06:54,2016-01-01 00:13:40,1,2.8,-73.9764633178711,40.73977661132813,1,N,-73.94925689697266,40.77322387695313,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,2016-01-01,Manhattan,Manhattan,16.00,24.00,10.02,3.61,1133
540,1,2016-01-01 00:06:54,2016-01-01 00:32:53,1,7.2,-73.9946060180664,40.75266647338867,1,N,-73.94866180419923,40.72555541992188,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,2016-01-01,Manhattan,Brooklyn,24.50,35.50,20.41,4.73,1710
541,1,2016-01-01 00:06:54,2016-01-01 00:30:52,2,6.3,-74.0082473754883,40.73624038696289,1,N,-73.99758148193358,40.683460235595696,1,22.0,0.5,0.5,3.0,0.0,0.3,26.3,2016-01-01,Manhattan,Brooklyn,24.50,36.00,20.36,5.39,1623
542,1,2016-01-01 00:06:54,2016-01-01 00:22:54,1,5.3,-73.99323272705078,40.74121475219727,1,N,-73.94935607910156,40.78430557250977,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,2016-01-01,Manhattan,Manhattan,21.00,32.00,13.30,5.15,1542
543,1,2016-01-01 00:06:55,2016-01-01 00:12:08,1,1.4,-73.98504638671875,40.742225646972656,1,N,-73.99742126464844,40.7247314453125,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.49,1.5,839
