index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
66000,1,2016-01-01 09:55:05,2016-01-01 10:04:29,1,2.5,-73.95978546142578,40.77376174926758,1,N,-73.98976898193358,40.75646591186523,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan,18.50,27.50,11.69,2.84,1818
66001,1,2016-01-01 09:55:07,2016-01-01 10:24:28,1,12.3,-73.77677917480467,40.64517593383789,1,N,-73.9442367553711,40.69372177124024,1,36.5,0.0,0.5,7.45,0.0,0.3,44.75,2016-01-01,Queens,Brooklyn,45.50,70.00,42.40,12.6,3468
66002,1,2016-01-01 09:55:09,2016-01-01 10:09:22,1,3.1,-73.99341583251955,40.75252151489258,1,N,-73.96221160888672,40.779109954833984,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,2016-01-01,Manhattan,Manhattan,20.00,30.00,19.20,3.39,1928
66003,1,2016-01-01 09:55:10,2016-01-01 10:03:53,3,3.2,-73.98458862304686,40.74813461303711,1,N,-73.95905303955078,40.783363342285156,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan,18.29,27.43,20.38,3.33,1659
66004,1,2016-01-01 09:55:14,2016-01-01 10:01:58,1,1.4,-73.9512939453125,40.77939224243164,1,N,-73.97348022460938,40.787086486816406,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.44,1.56,805
66005,1,2016-01-01 09:55:16,2016-01-01 10:03:29,1,2.5,-73.98224639892578,40.77733612060547,1,N,-73.996337890625,40.746894836425774,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,2016-01-01,Manhattan,Manhattan,16.50,24.50,10.50,2.73,1528
66006,1,2016-01-01 09:55:17,2016-01-01 10:00:29,1,0.9,0.0,0.0,1,N,0.0,0.0,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2016-01-01,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0
66007,1,2016-01-01 09:55:18,2016-01-01 10:02:01,2,1.4,-73.95304870605469,40.77592468261719,1,N,-73.9679183959961,40.76253128051758,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0,2016-01-01,Manhattan,Manhattan,11.50,16.50,6.99,1.5,972
66008,1,2016-01-01 09:55:19,2016-01-01 10:00:19,2,0.9,-74.01661682128906,40.70703506469727,1,N,-74.01126098632812,40.71552658081055,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan,8.40,12.00,6.50,0.92,561
66009,1,2016-01-01 09:55:20,2016-01-01 09:58:59,1,0.6,-73.97807312011719,40.75241470336913,1,N,-73.98912048339844,40.756874084472656,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan,8.40,12.00,6.51,0.77,583
66010,1,2016-01-01 09:55:21,2016-01-01 10:01:36,1,2.3,-73.776611328125,40.6453514099121,1,N,-73.80912780761719,40.64936828613281,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Queens,Queens,12.00,18.00,10.85,2.63,746
