index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
67500,1,2016-01-01 10:23:46,2016-01-01 10:40:17,1,3.8,-73.99366760253906,40.68707656860352,1,N,-73.93765258789062,40.69749069213867,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95,2016-01-01,Brooklyn,Brooklyn,18.50,28.50,11.90,4.57,1327
67501,1,2016-01-01 10:23:48,2016-01-01 10:31:22,1,1.2,-73.96863555908203,40.79927444458008,1,N,-73.97380065917969,40.784366607666016,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2016-01-01,Manhattan,Manhattan,10.00,14.50,6.91,1.24,598
67502,1,2016-01-01 10:23:49,2016-01-01 10:27:23,1,0.7,-73.97697448730467,40.76456069946289,1,N,-73.9825439453125,40.77163314819336,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan,8.00,11.60,6.50,0.76,466
67503,1,2016-01-01 10:23:50,2016-01-01 10:27:53,1,0.8,-73.95574188232422,40.77249526977539,1,N,-73.96363067626955,40.76164627075195,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.20,0.94,516
67504,1,2016-01-01 10:23:51,2016-01-01 10:26:49,1,1.3,-73.96284484863281,40.76663208007813,1,N,-73.94786071777344,40.77627182006836,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2016-01-01,Manhattan,Manhattan,9.50,14.00,5.20,1.36,507
67505,1,2016-01-01 10:23:51,2016-01-01 10:45:06,4,9.7,-73.9820327758789,40.761585235595696,1,N,-73.87248229980467,40.774429321289055,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3,2016-01-01,Manhattan,Queens,34.40,52.00,35.20,9.69,2012
67506,1,2016-01-01 10:23:51,2016-01-01 10:44:29,4,8.4,-73.9736099243164,40.75934600830078,1,N,-73.9745864868164,40.67745590209961,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,2016-01-01,Manhattan,Brooklyn,32.40,50.00,33.45,8.97,2346
67507,1,2016-01-01 10:23:52,2016-01-01 10:42:27,2,5.7,-73.98426818847656,40.75755310058594,1,N,-74.00832366943358,40.703041076660156,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3,2016-01-01,Manhattan,Manhattan,23.60,36.00,18.71,6.09,1700
67508,1,2016-01-01 10:23:52,2016-01-01 10:44:36,1,6.3,-73.78182983398438,40.64472579956055,1,N,-73.76368713378906,40.67668533325195,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8,2016-01-01,Queens,Queens,15.00,23.00,13.74,4.1,826
67509,1,2016-01-01 10:23:53,2016-01-01 10:26:52,1,0.8,-73.9688949584961,40.76973342895508,1,N,-73.95993041992188,40.77925109863281,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan,9.00,13.00,5.20,1.06,445
67510,1,2016-01-01 10:23:54,2016-01-01 10:30:31,2,1.1,-73.97628784179686,40.7907829284668,1,N,-73.98236083984375,40.775554656982415,1,7.0,0.0,0.5,1.25,0.0,0.3,9.05,2016-01-01,Manhattan,Manhattan,10.50,15.00,5.99,1.38,744
