index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
62500,1,2016-01-01 08:21:27,2016-01-01 08:24:29,1,0.9,-73.97627258300781,40.745059967041016,1,N,-73.9908218383789,40.75115966796875,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan,10.50,15.00,5.82,0.99,815
62501,1,2016-01-01 08:21:29,2016-01-01 08:33:57,1,3.9,-73.94747924804686,40.7038459777832,1,N,-73.98261260986328,40.733314514160156,1,14.0,0.0,0.5,3.0,0.0,0.3,17.8,2016-01-01,Brooklyn,Manhattan,20.50,30.50,16.91,3.42,1965
62502,1,2016-01-01 08:21:31,2016-01-01 08:29:29,1,2.2,-73.91190338134766,40.74431610107422,1,N,-73.8797836303711,40.7558822631836,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Queens,Queens,13.00,19.50,10.74,2.24,1073
62503,1,2016-01-01 08:21:32,2016-01-01 08:30:41,1,2.2,-73.93508148193358,40.69726943969727,1,N,-73.94149780273438,40.72490692138672,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,2016-01-01,Brooklyn,Brooklyn,13.50,20.00,8.47,2.45,1078
62504,1,2016-01-01 08:21:35,2016-01-01 08:26:40,1,1.1,-73.96385192871094,40.773921966552734,1,N,-73.95492553710938,40.765789031982415,1,6.0,0.0,0.5,1.23,0.0,0.3,8.03,2016-01-01,Manhattan,Manhattan,10.50,15.00,5.72,1.07,764
62505,1,2016-01-01 08:21:35,2016-01-01 08:45:48,2,16.3,-73.972412109375,40.7553939819336,2,N,-73.79012298583984,40.646949768066406,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2016-01-01,Manhattan,Queens,57.50,87.50,48.00,17.18,3377
62506,1,2016-01-01 08:21:36,2016-01-01 08:40:43,1,11.2,-73.98452758789062,40.72852325439453,1,N,-74.02528381347656,40.61956787109375,1,31.5,0.0,0.5,5.0,0.0,0.3,37.3,2016-01-01,Manhattan,Brooklyn,39.50,60.00,32.50,11.2,2623
62507,1,2016-01-01 08:21:37,2016-01-01 08:27:05,1,1.1,-73.97303771972656,40.74908447265625,1,N,-73.9911117553711,40.756309509277344,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,12.50,18.50,7.92,1.47,1228
62508,1,2016-01-01 08:21:38,2016-01-01 08:23:31,1,0.0,-73.94950866699219,40.77265167236328,5,N,-73.94950866699219,40.77265167236328,1,60.0,0.0,0.0,23.0,0.0,0.3,83.3,2016-01-01,Manhattan,Manhattan,8.00,12.00,,0.0,5
62509,1,2016-01-01 08:21:38,2016-01-01 08:25:46,1,0.8,-73.99714660644531,40.75689697265625,1,N,-73.99179077148438,40.74945831298828,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.20,0.91,628
62510,1,2016-01-01 08:21:40,2016-01-01 08:25:11,1,0.6,-73.97658538818358,40.76474380493164,1,N,-73.96587371826173,40.76123046875,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan,9.50,13.50,5.20,0.77,593
62511,1,2016-01-01 08:21:42,2016-01-01 08:42:56,1,15.1,-73.8709259033203,40.77383041381836,1,Y,-73.90235900878906,40.90554809570313,1,40.5,0.0,0.5,0.0,5.54,0.3,46.84,2016-01-01,Queens,Bronx,51.50,76.50,47.40,14.82,2732
62512,1,2016-01-01 08:21:42,2016-01-01 08:27:05,1,1.1,-74.00947570800781,40.71283721923828,1,N,-73.99821472167969,40.72304916381836,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.36,1.21,893
62513,1,2016-01-01 08:21:43,2016-01-01 08:37:21,1,5.3,-73.9084243774414,40.7745246887207,1,N,-73.8658218383789,40.72468948364258,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55,2016-01-01,Queens,Queens,23.50,35.50,19.35,5.96,1700
62514,1,2016-01-01 08:21:44,2016-01-01 08:23:57,1,0.5,-73.96319580078125,40.77507019042969,1,N,-73.9666519165039,40.77283477783203,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52,2016-01-01,Manhattan,Manhattan,8.00,12.00,5.25,0.35,188
