index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
5000,1,2016-01-01 00:29:30,2016-01-01 00:42:23,1,3.2,-74.01348876953125,40.70171356201172,1,N,-73.97911071777342,40.694820404052734,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2016-01-01,Manhattan,Brooklyn,17.00,25.50,14.17,3.5,1391
5001,1,2016-01-01 00:29:31,2016-01-01 00:47:20,1,4.9,-73.9638442993164,40.76137924194336,1,N,-73.96732330322266,40.71325302124024,1,17.5,0.5,0.5,1.0,0.0,0.3,19.8,2016-01-01,Manhattan,Brooklyn,23.50,35.50,19.40,5.9,1693
5002,1,2016-01-01 00:29:31,2016-01-01 00:43:26,2,1.5,-74.00059509277344,40.72991180419922,1,N,-73.98097229003906,40.72953796386719,1,10.0,0.5,0.5,2.8,0.0,0.3,14.1,2016-01-01,Manhattan,Manhattan,11.50,16.50,7.07,1.57,971
5003,1,2016-01-01 00:29:31,2016-01-01 00:37:14,1,1.5,-73.97103881835938,40.79767227172852,1,N,-73.97586822509766,40.77950668334961,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan,11.00,16.00,8.59,1.59,833
5004,1,2016-01-01 00:29:32,2016-01-01 00:40:06,1,2.5,-73.96401977539062,40.71023559570313,1,N,-73.98259735107422,40.72248458862305,1,11.0,0.5,0.5,3.0,0.0,0.3,15.3,2016-01-01,Brooklyn,Manhattan,12.00,17.50,9.73,2.11,909
5005,1,2016-01-01 00:29:32,2016-01-01 00:36:30,1,1.2,-73.97782897949219,40.733882904052734,1,N,-73.9931640625,40.74304580688477,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2016-01-01,Manhattan,Manhattan,11.00,15.50,6.39,1.27,884
5006,1,2016-01-01 00:29:33,2016-01-01 00:47:00,3,1.4,-73.9877700805664,40.765419006347656,1,N,-73.99464416503906,40.75600814819336,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan,10.00,14.50,5.41,1.13,663
5007,1,2016-01-01 00:29:33,2016-01-01 00:38:45,2,1.5,-74.0075912475586,40.740760803222656,1,N,-74.00431823730467,40.72172164916992,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan,11.50,16.50,7.01,1.74,859
5008,1,2016-01-01 00:29:34,2016-01-01 00:41:47,4,1.6,-73.98677825927734,40.75185012817383,1,N,-73.96945190429686,40.76062774658203,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan,11.50,16.50,7.09,1.69,941
5009,1,2016-01-01 00:29:35,2016-01-01 00:38:19,1,0.9,-73.99048614501955,40.742000579833984,1,N,-74.00140380859375,40.74658584594727,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,2016-01-01,Manhattan,Manhattan,9.00,12.50,5.20,0.73,450
