index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
58000,1,2016-01-01 06:21:37,2016-01-01 06:51:15,1,8.9,-73.95404815673827,40.77008056640625,1,N,-73.8454818725586,40.84930038452149,1,29.5,0.0,0.5,6.05,0.0,0.3,36.35,2016-01-01,Manhattan,Bronx,36.00,55.00,33.46,10.56,2310
58001,1,2016-01-01 06:21:37,2016-01-01 06:29:30,1,2.6,-73.9537353515625,40.77057647705078,1,N,-73.97893524169923,40.74079132080078,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan,15.00,22.50,9.39,3.34,1046
58002,1,2016-01-01 06:21:38,2016-01-01 06:23:26,1,0.4,-74.00003051757811,40.74322509765625,1,N,-73.99269104003906,40.74018096923828,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2016-01-01,Manhattan,Manhattan,8.50,12.00,5.20,0.54,362
58003,1,2016-01-01 06:21:45,2016-01-01 06:37:14,1,9.1,-73.97859191894531,40.74113464355469,1,N,-73.8726806640625,40.77449417114258,1,26.0,0.0,0.5,6.45,5.54,0.3,38.79,2016-01-01,Manhattan,Queens,35.00,51.00,29.01,9.03,1885
58004,1,2016-01-01 06:21:46,2016-01-01 06:47:46,1,17.1,-73.97837829589844,40.75204086303711,3,N,-74.18311309814453,40.687896728515625,2,64.5,0.5,0.0,0.0,15.5,0.3,80.8,2016-01-01,Manhattan,Not Specified,0.0,0.0,0.0,0.0,0
58005,1,2016-01-01 06:21:46,2016-01-01 06:34:03,1,3.1,-73.98941040039062,40.718788146972656,1,N,-73.99224853515625,40.74928665161133,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan,18.00,26.50,11.30,3.08,1640
58006,1,2016-01-01 06:21:46,2016-01-01 06:33:30,1,2.8,-73.98953247070312,40.76269912719727,1,N,-74.00582122802734,40.72562789916992,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan,18.00,26.50,11.40,3.22,1575
58007,1,2016-01-01 06:21:47,2016-01-01 06:28:04,1,1.7,-73.86237335205078,40.73784637451172,1,N,-73.8763427734375,40.74826049804688,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Queens,Queens,10.50,15.00,7.73,1.54,677
58008,1,2016-01-01 06:21:49,2016-01-01 06:32:37,2,3.2,0.0,0.0,1,N,0.0,0.0,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,2016-01-01,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0
58009,1,2016-01-01 06:21:53,2016-01-01 06:29:50,1,2.2,-73.94779205322266,40.7902946472168,1,N,-73.94915771484375,40.81266784667969,1,9.0,0.0,0.5,2.9,0.0,0.3,12.7,2016-01-01,Manhattan,Manhattan,12.50,18.50,10.40,2.21,1001
58010,1,2016-01-01 06:21:54,2016-01-01 06:25:35,3,1.1,-73.98038482666014,40.681243896484375,1,N,-73.98015594482422,40.69348526000977,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3,2016-01-01,Brooklyn,Brooklyn,10.50,14.50,6.00,1.03,736
