index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area,lyft_cost,lyft_plus_cost,lyft_line_cost,lyft_distance,lyft_duration
61500,1,2016-01-01 07:51:52,2016-01-01 08:02:43,1,4.0,-73.98041534423827,40.763668060302734,1,N,-73.98741912841797,40.72216033935547,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55,2016-01-01,Manhattan,Manhattan,22.50,34.00,14.35,4.53,2015
61501,1,2016-01-01 07:51:58,2016-01-01 07:56:38,1,1.2,-73.96699523925781,40.80363464355469,1,N,-73.95507049560547,40.81986618041992,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan,10.00,14.50,7.08,1.42,578
61502,1,2016-01-01 07:52:00,2016-01-01 07:57:00,2,1.2,-73.95237731933594,40.778411865234375,1,N,-73.94120788574219,40.79013442993164,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan,9.50,14.00,6.80,1.31,511
61503,1,2016-01-01 07:52:03,2016-01-01 08:09:28,1,7.8,-73.991943359375,40.745418548583984,1,N,-73.92435455322266,40.8230857849121,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,2016-01-01,Manhattan,Bronx,32.50,49.50,27.00,8.5,2349
61504,1,2016-01-01 07:52:06,2016-01-01 08:07:38,2,4.3,-73.98251342773438,40.72320938110352,1,N,-73.92891693115234,40.69333267211913,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,2016-01-01,Manhattan,Brooklyn,21.00,31.50,17.40,4.57,1714
61505,1,2016-01-01 07:52:10,2016-01-01 07:58:25,2,1.3,-73.99774169921875,40.75656127929688,1,N,-73.9779281616211,40.75263595581055,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan,12.00,17.60,9.53,1.6,1111
61506,1,2016-01-01 07:52:13,2016-01-01 08:00:28,1,3.2,-73.94910430908203,40.77777099609375,1,N,-73.98405456542969,40.75215148925781,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan,20.50,31.00,13.10,3.95,1857
61507,1,2016-01-01 07:52:13,2016-01-01 07:53:51,1,0.7,-73.96492767333984,40.791725158691406,1,N,-73.95463562011719,40.78752136230469,1,4.0,0.0,0.5,0.2,0.0,0.3,5.0,2016-01-01,Manhattan,Manhattan,8.50,12.00,5.20,0.74,318
61508,1,2016-01-01 07:52:13,2016-01-01 08:06:14,1,5.8,-73.77666473388672,40.645320892333984,1,N,-73.7799530029297,40.68534851074219,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,2016-01-01,Queens,Queens,19.00,29.00,17.68,4.97,1281
61509,1,2016-01-01 07:52:15,2016-01-01 08:14:54,1,6.7,-73.98391723632812,40.7359619140625,1,N,-73.8864974975586,40.74456405639648,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,2016-01-01,Manhattan,Queens,29.50,44.00,24.20,7.18,1967
61510,1,2016-01-01 07:52:17,2016-01-01 07:59:10,2,1.8,-73.95851135253906,40.71368789672852,1,N,-73.93222045898438,40.707279205322266,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2016-01-01,Brooklyn,Brooklyn,11.50,17.00,7.25,1.97,898
61511,1,2016-01-01 07:52:18,2016-01-01 07:58:03,1,0.8,-73.98631286621094,40.75104522705078,1,N,-73.97407531738281,40.749210357666016,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan,8.00,11.33,7.80,0.88,615
61512,1,2016-01-01 07:52:18,2016-01-01 07:58:49,1,1.2,-74.00511169433594,40.72382354736328,1,N,-73.98566436767578,40.723060607910156,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan,12.50,18.00,7.74,1.66,1119
61513,1,2016-01-01 07:52:20,2016-01-01 07:55:22,1,0.4,-73.86406707763672,40.749732971191406,1,N,-73.87210845947266,40.74889373779297,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2016-01-01,Queens,Queens,8.00,12.00,6.96,0.48,281
61514,1,2016-01-01 07:52:22,2016-01-01 07:54:27,1,0.6,-74.00421905517578,40.74763107299805,1,N,-73.9933090209961,40.743106842041016,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2016-01-01,Manhattan,Manhattan,7.00,10.00,7.84,0.73,427
61515,1,2016-01-01 07:52:24,2016-01-01 07:58:22,1,2.4,-73.955810546875,40.77621841430664,1,N,-73.9385223388672,40.80496597290039,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,2016-01-01,Manhattan,Manhattan,13.50,20.00,11.04,2.62,1019
61516,1,2016-01-01 07:52:25,2016-01-01 07:56:46,1,1.3,0.0,0.0,1,N,0.0,0.0,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0
61517,1,2016-01-01 07:52:28,2016-01-01 07:58:06,1,1.9,-73.9859390258789,40.76753234863281,1,N,-74.00416564941406,40.74249267578125,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan,13.00,19.50,8.25,2.15,1112
61518,1,2016-01-01 07:52:31,2016-01-01 08:00:26,1,2.6,-73.98455047607422,40.73713302612305,1,N,-73.9764404296875,40.76603317260742,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan,17.00,25.50,10.80,2.82,1580
61519,1,2016-01-01 07:52:31,2016-01-01 08:07:31,1,6.3,-73.98845672607422,40.75849151611328,1,N,-73.94642639160156,40.827312469482415,1,20.0,0.0,0.5,1.0,0.0,0.3,21.8,2016-01-01,Manhattan,Manhattan,27.00,41.67,34.00,7.24,1964
61520,1,2016-01-01 07:52:32,2016-01-01 08:01:33,2,2.2,-73.99703979492188,40.76275634765625,1,N,-73.99951171875,40.739013671875,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan,14.00,21.00,8.83,2.39,1192
61521,1,2016-01-01 07:52:32,2016-01-01 08:06:56,2,4.9,-73.99156951904298,40.75981903076172,1,N,-73.9539566040039,40.81969451904297,1,16.0,0.0,0.5,5.0,0.0,0.3,21.8,2016-01-01,Manhattan,Manhattan,20.80,32.00,21.67,5.55,1411
61522,1,2016-01-01 07:52:37,2016-01-01 08:00:46,1,2.3,-73.98120880126955,40.78163528442383,1,N,-73.97767639160156,40.753684997558594,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan,17.50,26.00,11.06,2.72,1685
