index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
81000,1,2016-01-01 13:06:51,2016-01-01 13:20:18,1,2.9,-73.95915985107422,40.76775741577149,1,N,-73.99305725097656,40.749595642089844,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,2016-01-01,Manhattan,Manhattan
81001,1,2016-01-01 13:06:52,2016-01-01 13:16:28,1,3.5,-73.98323822021484,40.6966667175293,1,N,-73.96499633789062,40.71593475341797,1,12.5,0.0,0.5,3.3,0.0,0.3,16.6,2016-01-01,Brooklyn,Brooklyn
81002,1,2016-01-01 13:06:52,2016-01-01 13:12:44,1,1.5,-73.95885467529298,40.80223083496094,1,N,-73.97421264648438,40.78825378417969,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan
81003,1,2016-01-01 13:06:53,2016-01-01 13:12:30,2,1.0,-73.9633255004883,40.76166915893555,1,N,-73.97650909423827,40.7578125,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
81004,1,2016-01-01 13:06:55,2016-01-01 13:22:59,2,5.7,-74.00968170166014,40.70201873779297,1,N,-73.9878921508789,40.75578308105469,1,19.0,0.0,0.5,3.95,0.0,0.3,23.75,2016-01-01,Manhattan,Manhattan
81005,1,2016-01-01 13:06:55,2016-01-01 13:11:20,1,0.5,-73.99463653564453,40.74855422973633,1,N,-73.988525390625,40.7485580444336,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan
81006,1,2016-01-01 13:06:55,2016-01-01 13:14:44,1,2.5,-74.00542449951173,40.72810745239258,1,N,-73.97850799560547,40.75238037109375,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
81007,1,2016-01-01 13:06:55,2016-01-01 13:14:17,2,1.1,-73.984130859375,40.72544860839844,1,N,-73.99642944335938,40.71641159057617,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
81008,1,2016-01-01 13:06:56,2016-01-01 13:17:29,1,3.5,-73.98822784423827,40.73788833618164,1,N,-73.95372772216798,40.7791748046875,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,2016-01-01,Manhattan,Manhattan
81009,1,2016-01-01 13:06:57,2016-01-01 13:11:21,1,0.7,-73.94635009765625,40.772285461425774,1,N,-73.95298767089844,40.778411865234375,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan
81010,1,2016-01-01 13:06:59,2016-01-01 13:14:03,2,1.6,0.0,0.0,1,N,0.0,0.0,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Not Specified,Not Specified
81011,1,2016-01-01 13:06:59,2016-01-01 13:14:50,4,2.2,-73.98128509521484,40.7691764831543,1,N,-73.95885467529298,40.783470153808594,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
81012,1,2016-01-01 13:06:59,2016-01-01 13:16:53,1,3.4,-73.97831726074219,40.752296447753906,1,N,-73.97900390625,40.713809967041016,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8,2016-01-01,Manhattan,Manhattan
81013,1,2016-01-01 13:07:01,2016-01-01 13:21:13,1,1.0,-73.97386932373048,40.756446838378906,1,N,-73.98880004882812,40.75784683227539,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
81014,1,2016-01-01 13:07:02,2016-01-01 13:09:14,3,0.6,-73.98477935791014,40.74532699584961,1,N,-73.97756958007811,40.750389099121094,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75,2016-01-01,Manhattan,Manhattan
81015,1,2016-01-01 13:07:03,2016-01-01 13:25:03,1,3.6,-73.94385528564453,40.7956428527832,1,N,-73.9822540283203,40.763668060302734,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,2016-01-01,Manhattan,Manhattan
81016,1,2016-01-01 13:07:04,2016-01-01 13:16:00,1,1.9,0.0,0.0,1,N,-74.00808715820312,40.72190475463867,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Not Specified,Manhattan
81017,1,2016-01-01 13:07:04,2016-01-01 13:24:14,1,4.7,-73.99427795410156,40.68561935424805,1,N,-73.9945068359375,40.73460388183594,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75,2016-01-01,Brooklyn,Manhattan
81018,1,2016-01-01 13:07:04,2016-01-01 13:15:16,1,1.7,-73.98790740966798,40.74970245361328,1,N,-73.96844482421875,40.76174926757813,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
81019,1,2016-01-01 13:07:05,2016-01-01 13:17:07,1,2.1,-73.9815444946289,40.76361846923828,1,N,-74.00455474853516,40.74199676513672,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan
81020,1,2016-01-01 13:07:06,2016-01-01 13:22:22,2,4.7,-73.98146820068358,40.76445007324219,1,N,-74.01056671142578,40.71807861328125,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8,2016-01-01,Manhattan,Manhattan
81021,1,2016-01-01 13:07:06,2016-01-01 13:17:47,2,2.4,-73.9551239013672,40.77738952636719,1,N,-73.96406555175781,40.80227279663085,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,2016-01-01,Manhattan,Manhattan
