index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
79000,1,2016-01-01 12:47:21,2016-01-01 12:52:22,1,1.6,-73.97521209716798,40.74966812133789,1,N,-73.963134765625,40.770015716552734,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
79001,1,2016-01-01 12:47:22,2016-01-01 12:56:50,2,2.5,-74.00568389892578,40.72717666625977,1,N,-73.99458312988281,40.750526428222656,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
79002,1,2016-01-01 12:47:22,2016-01-01 13:00:35,1,4.0,-73.9898452758789,40.74147415161133,1,N,-73.96025085449219,40.781585693359375,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2016-01-01,Manhattan,Manhattan
79003,1,2016-01-01 12:47:24,2016-01-01 12:52:02,1,0.9,-73.99776458740234,40.741153717041016,1,N,-73.98750305175781,40.73301696777344,1,5.5,0.0,0.5,1.5,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
79004,1,2016-01-01 12:47:24,2016-01-01 12:48:01,1,0.2,-73.98226928710938,40.7315673828125,1,N,-73.97999572753906,40.73475646972656,1,3.0,0.0,0.5,0.75,0.0,0.3,4.55,2016-01-01,Manhattan,Manhattan
79005,1,2016-01-01 12:47:26,2016-01-01 12:55:41,1,2.6,-73.87288665771484,40.77398681640625,1,N,-73.91474914550781,40.76408004760742,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Queens,Queens
79006,1,2016-01-01 12:47:26,2016-01-01 13:07:32,1,7.3,-73.98987579345702,40.758975982666016,1,Y,-74.00072479248048,40.67706680297852,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,2016-01-01,Manhattan,Brooklyn
79007,1,2016-01-01 12:47:26,2016-01-01 12:50:38,1,0.6,-73.9853515625,40.76102066040039,1,N,-73.99285125732422,40.75792694091797,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,2016-01-01,Manhattan,Manhattan
79008,1,2016-01-01 12:47:27,2016-01-01 12:58:35,1,2.1,-73.98436737060547,40.72183227539063,1,N,-73.98332977294923,40.74442672729492,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan
79009,1,2016-01-01 12:47:27,2016-01-01 13:07:38,4,7.3,-73.96593475341797,40.76870346069336,1,N,-73.96145629882812,40.716407775878906,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,2016-01-01,Manhattan,Brooklyn
79010,1,2016-01-01 12:47:28,2016-01-01 12:59:27,1,2.3,-73.98738861083984,40.72478103637695,1,N,-74.00566864013672,40.745513916015625,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan
