index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
47000,1,2016-01-01 04:03:01,2016-01-01 04:11:47,1,1.1,-73.94013214111328,40.70904159545898,1,N,-73.95357513427734,40.714134216308594,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Brooklyn,Brooklyn
47001,1,2016-01-01 04:03:01,2016-01-01 04:11:04,3,2.7,-73.93479919433594,40.84799575805664,1,N,-73.88990783691406,40.84474563598633,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Bronx
47002,1,2016-01-01 04:03:02,2016-01-01 04:30:53,1,10.0,-73.96220397949219,40.76306915283203,1,N,-73.95817565917969,40.66197204589844,1,31.0,0.5,0.5,6.45,0.0,0.3,38.75,2016-01-01,Manhattan,Brooklyn
47003,1,2016-01-01 04:03:03,2016-01-01 04:18:51,2,4.4,-73.91336822509766,40.765892028808594,1,N,-73.97122192382812,40.75123977661133,1,16.0,0.5,0.5,1.25,0.0,0.3,18.55,2016-01-01,Queens,Manhattan
47004,1,2016-01-01 04:03:03,2016-01-01 04:11:59,1,1.6,-73.9971923828125,40.73667526245117,1,N,-73.978271484375,40.724796295166016,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan
47005,1,2016-01-01 04:03:03,2016-01-01 04:10:24,1,1.4,-73.9526138305664,40.77601623535156,1,N,-73.9724884033203,40.78610229492188,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
47006,1,2016-01-01 04:03:03,2016-01-01 04:05:57,4,0.2,-73.95059967041014,40.779273986816406,1,N,-73.94630432128906,40.77729797363281,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan
47007,1,2016-01-01 04:03:03,2016-01-01 04:17:37,1,4.1,-73.98068237304686,40.75948715209961,1,N,-73.91873931884766,40.74296569824219,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2016-01-01,Manhattan,Queens
47008,1,2016-01-01 04:03:03,2016-01-01 04:13:14,2,1.2,-73.97891235351562,40.76231384277344,1,N,-73.9889144897461,40.75859832763672,1,8.0,0.5,0.5,3.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan
47009,1,2016-01-01 04:03:04,2016-01-01 04:11:32,1,2.4,-73.96262359619139,40.76070785522461,1,N,-73.94002532958984,40.75127029418945,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,2016-01-01,Manhattan,Queens
47010,1,2016-01-01 04:03:04,2016-01-01 04:08:17,1,1.0,-73.98414611816406,40.75529098510742,1,N,-73.99176788330078,40.755897521972656,1,6.0,0.5,0.5,3.5,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
47011,1,2016-01-01 04:03:04,2016-01-01 04:18:12,1,5.0,-73.90556335449219,40.69961929321289,1,N,-73.8447723388672,40.72007369995117,1,16.5,0.5,0.5,2.0,0.0,0.3,19.8,2016-01-01,Queens,Queens
47012,1,2016-01-01 04:03:05,2016-01-01 05:26:18,2,9.6,-73.99447631835938,40.75675964355469,5,N,-73.9738998413086,40.83096694946289,1,55.0,0.0,0.0,0.0,0.0,0.3,55.3,2016-01-01,Manhattan,Not Specified
47013,1,2016-01-01 04:03:06,2016-01-01 04:15:10,1,2.2,-73.96202850341797,40.76039123535156,1,N,-73.98910522460938,40.75291061401367,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan
47014,1,2016-01-01 04:03:06,2016-01-01 04:14:12,1,1.2,-73.9347915649414,40.80120849609375,1,N,-73.9439926147461,40.81000518798828,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan
47015,1,2016-01-01 04:03:07,2016-01-01 04:10:09,1,1.1,-73.99504852294923,40.75010681152344,1,N,-73.98831939697266,40.76405715942383,1,7.0,0.5,0.5,2.45,0.0,0.3,10.75,2016-01-01,Manhattan,Manhattan
47016,1,2016-01-01 04:03:07,2016-01-01 04:03:44,1,0.1,0.0,0.0,1,N,0.0,0.0,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2016-01-01,Not Specified,Not Specified
47017,1,2016-01-01 04:03:07,2016-01-01 04:08:53,1,1.1,-73.93583679199219,40.8500862121582,1,N,-73.92710876464845,40.86349868774415,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan
47018,1,2016-01-01 04:03:07,2016-01-01 04:14:01,1,1.8,-73.93202209472656,40.77425384521485,1,N,-73.90641784667969,40.76204681396485,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Queens,Queens
47019,1,2016-01-01 04:03:09,2016-01-01 04:10:10,1,1.6,-73.94937133789062,40.71408462524415,1,N,-73.95311737060547,40.69336318969727,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Brooklyn,Brooklyn
47020,1,2016-01-01 04:03:09,2016-01-01 04:19:04,2,4.2,-73.96820068359375,40.75932312011719,1,N,-73.9432373046875,40.71818161010742,1,16.0,0.5,0.5,0.0,0.0,0.3,17.3,2016-01-01,Manhattan,Brooklyn
47021,1,2016-01-01 04:03:10,2016-01-01 04:11:42,1,1.6,-73.99626922607422,40.7599983215332,1,N,-73.9824676513672,40.76753616333008,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan
47022,1,2016-01-01 04:03:10,2016-01-01 04:11:06,2,2.2,-73.91082000732422,40.76961135864258,1,N,-73.88533020019531,40.75572967529297,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Queens,Queens
47023,1,2016-01-01 04:03:10,2016-01-01 04:24:13,1,3.9,-73.99059295654298,40.761192321777344,1,N,-73.94667053222656,40.7808952331543,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95,2016-01-01,Manhattan,Manhattan
47024,1,2016-01-01 04:03:11,2016-01-01 04:25:39,1,5.5,-73.9779739379883,40.72516632080078,1,N,-73.98996734619139,40.66501235961913,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,2016-01-01,Manhattan,Brooklyn
47025,1,2016-01-01 04:03:11,2016-01-01 04:14:52,1,2.5,0.0,0.0,1,N,0.0,0.0,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,2016-01-01,Not Specified,Not Specified
47026,1,2016-01-01 04:03:12,2016-01-01 04:13:32,2,3.3,-73.9270782470703,40.69227600097656,1,N,-73.98497009277344,40.691570281982415,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2016-01-01,Brooklyn,Brooklyn
47027,1,2016-01-01 04:03:12,2016-01-01 04:06:10,1,0.6,-73.96986389160156,40.78464126586913,1,N,-73.97235870361328,40.79143142700195,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan
47028,1,2016-01-01 04:03:13,2016-01-01 04:06:26,1,0.6,-73.95152282714845,40.77362823486328,1,N,-73.95769500732422,40.76852798461913,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,2016-01-01,Manhattan,Manhattan
47029,1,2016-01-01 04:03:14,2016-01-01 04:26:43,1,6.5,-73.99065399169923,40.734718322753906,1,N,-73.94132995605469,40.798622131347656,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,2016-01-01,Manhattan,Manhattan
47030,1,2016-01-01 04:03:14,2016-01-01 04:13:28,3,1.9,-73.97991943359375,40.74633026123047,1,N,-73.98262023925781,40.76304244995117,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
47031,1,2016-01-01 04:03:14,2016-01-01 04:12:57,1,2.7,-73.96389007568358,40.710208892822266,1,N,-73.97270965576173,40.6875,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2016-01-01,Brooklyn,Brooklyn
47032,1,2016-01-01 04:03:14,2016-01-01 04:10:06,2,1.1,-73.93790435791014,40.79708862304688,1,N,-73.95562744140625,40.804588317871094,3,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
47033,1,2016-01-01 04:03:14,2016-01-01 04:15:16,2,2.9,-73.98625183105469,40.76213073730469,1,N,-73.96356964111328,40.798694610595696,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2016-01-01,Manhattan,Manhattan
47034,1,2016-01-01 04:03:15,2016-01-01 04:07:21,1,0.8,0.0,0.0,1,N,0.0,0.0,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2016-01-01,Not Specified,Not Specified
47035,1,2016-01-01 04:03:15,2016-01-01 04:28:40,2,4.0,-73.99703979492188,40.72000122070313,1,N,-73.99079895019531,40.76608657836913,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,2016-01-01,Manhattan,Manhattan
47036,1,2016-01-01 04:03:15,2016-01-01 04:13:32,1,2.3,-74.00885009765625,40.711021423339844,1,N,-73.98301696777342,40.70141220092773,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Brooklyn
47037,1,2016-01-01 04:03:16,2016-01-01 04:15:45,1,4.2,0.0,0.0,1,N,0.0,0.0,1,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2016-01-01,Not Specified,Not Specified
47038,1,2016-01-01 04:03:16,2016-01-01 04:08:57,2,1.7,-73.9554214477539,40.77935791015625,1,N,-73.94094085693358,40.799278259277344,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2016-01-01,Manhattan,Manhattan
