index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
49500,1,2016-01-01 04:20:44,2016-01-01 04:33:18,1,3.6,-73.97151947021484,40.79521560668945,1,N,-73.93756866455078,40.82927703857422,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2016-01-01,Manhattan,Manhattan
49501,1,2016-01-01 04:20:44,2016-01-01 04:44:25,1,6.5,-73.96239471435547,40.76308059692383,1,N,-73.8717041015625,40.744155883789055,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,2016-01-01,Manhattan,Queens
49502,1,2016-01-01 04:20:44,2016-01-01 04:34:03,1,7.1,-73.9205322265625,40.77310180664063,1,N,-73.80156707763672,40.7626953125,1,21.0,0.5,0.5,4.45,0.0,0.3,26.75,2016-01-01,Queens,Queens
49503,1,2016-01-01 04:20:45,2016-01-01 04:33:32,2,3.6,-73.98455047607422,40.74292755126953,1,N,-73.9761962890625,40.786296844482415,1,13.0,0.5,0.5,2.0,0.0,0.3,16.3,2016-01-01,Manhattan,Manhattan
49504,1,2016-01-01 04:20:45,2016-01-01 04:47:14,1,7.7,-73.99679565429686,40.76293563842773,1,N,-73.96255493164062,40.71999740600585,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,2016-01-01,Manhattan,Brooklyn
49505,1,2016-01-01 04:20:45,2016-01-01 04:43:04,1,5.8,-74.0081558227539,40.71718978881836,1,N,-73.98480224609375,40.65930938720703,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,2016-01-01,Manhattan,Brooklyn
49506,1,2016-01-01 04:20:46,2016-01-01 04:34:14,2,2.2,-73.93983459472656,40.70794296264648,1,N,-73.91375732421875,40.70292663574219,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2016-01-01,Brooklyn,Brooklyn
49507,1,2016-01-01 04:20:47,2016-01-01 04:38:26,4,5.3,-73.98702239990234,40.76030731201172,1,N,-74.01477813720702,40.70955276489258,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2016-01-01,Manhattan,Manhattan
49508,1,2016-01-01 04:20:47,2016-01-01 04:26:51,2,1.7,-73.9525375366211,40.77667617797852,1,N,-73.96233367919923,40.76748275756836,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
49509,1,2016-01-01 04:20:48,2016-01-01 04:44:21,1,17.0,-73.97296142578125,40.7563362121582,2,N,-73.78195190429686,40.648658752441406,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2016-01-01,Manhattan,Queens
49510,1,2016-01-01 04:20:48,2016-01-01 04:24:29,1,0.8,-73.9793243408203,40.776756286621094,1,N,-73.97587585449219,40.77956008911133,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan
49511,1,2016-01-01 04:20:48,2016-01-01 04:29:58,2,1.7,-74.0047378540039,40.70822143554688,1,N,-73.98603057861328,40.72244644165039,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan
49512,1,2016-01-01 04:20:49,2016-01-01 04:29:11,1,4.3,-73.94593048095702,40.83538055419922,1,N,-73.96782684326173,40.79262924194336,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2016-01-01,Manhattan,Manhattan
49513,1,2016-01-01 04:20:50,2016-01-01 04:31:53,1,1.9,-74.00395965576173,40.75299072265625,1,N,-73.98182678222656,40.740699768066406,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan
49514,1,2016-01-01 04:20:51,2016-01-01 04:28:48,1,1.7,-73.94315338134766,40.71772003173828,1,N,-73.92985534667969,40.70544815063477,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,2016-01-01,Brooklyn,Brooklyn
49515,1,2016-01-01 04:20:52,2016-01-01 04:28:01,1,0.5,-73.99003601074219,40.76067352294922,1,N,-73.98804473876955,40.759910583496094,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan
49516,1,2016-01-01 04:20:53,2016-01-01 04:20:54,1,3.6,-73.99330139160156,40.75259017944336,1,N,-73.9933090209961,40.752601623535156,1,2.5,0.5,0.5,6.2,0.0,0.3,10.0,2016-01-01,Manhattan,Manhattan
49517,1,2016-01-01 04:20:54,2016-01-01 04:24:20,2,1.0,-74.00709533691406,40.74374008178711,1,N,-73.9978790283203,40.75663757324219,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan
49518,1,2016-01-01 04:20:54,2016-01-01 04:40:44,1,9.4,-73.98603057861328,40.73064422607422,1,N,-73.92738342285155,40.838054656982415,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,2016-01-01,Manhattan,Bronx
49519,1,2016-01-01 04:20:55,2016-01-01 04:30:51,1,5.3,-73.97020721435547,40.75307083129883,1,N,-74.01372528076173,40.70113754272461,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,2016-01-01,Manhattan,Manhattan
49520,1,2016-01-01 04:20:55,2016-01-01 04:26:15,1,1.6,-73.99072265625,40.77111434936523,1,N,-74.00418090820312,40.750160217285156,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan
49521,1,2016-01-01 04:20:56,2016-01-01 04:30:38,2,2.1,-73.97997283935547,40.75761413574219,1,N,-73.99889373779298,40.74306106567383,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
49522,1,2016-01-01 04:20:57,2016-01-01 04:45:16,1,7.5,-73.9619598388672,40.80562973022461,1,N,-73.88238525390625,40.856388092041016,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,2016-01-01,Manhattan,Bronx
49523,1,2016-01-01 04:20:59,2016-01-01 04:27:40,1,1.1,-73.95838165283203,40.71727752685547,1,N,-73.9455337524414,40.72639083862305,1,6.5,0.5,0.5,5.0,0.0,0.3,12.8,2016-01-01,Brooklyn,Brooklyn
49524,1,2016-01-01 04:21:00,2016-01-01 04:22:28,1,0.0,-73.93803405761719,40.84745788574219,1,N,-73.9381332397461,40.84710693359375,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2016-01-01,Manhattan,Manhattan
49525,1,2016-01-01 04:21:00,2016-01-01 05:03:49,2,13.5,-73.95640563964844,40.71699142456055,1,N,-73.9170913696289,40.75991439819336,1,42.5,0.5,0.5,10.95,0.0,0.3,54.75,2016-01-01,Brooklyn,Queens
49526,1,2016-01-01 04:21:01,2016-01-01 04:35:05,1,3.0,-73.99166107177734,40.71514129638672,1,N,-74.00541687011719,40.74274826049805,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,2016-01-01,Manhattan,Manhattan
49527,1,2016-01-01 04:21:01,2016-01-01 04:32:14,1,1.8,-73.9367446899414,40.69133758544922,1,N,-73.90966796875,40.68121719360352,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Brooklyn,Brooklyn
49528,1,2016-01-01 04:21:01,2016-01-01 04:23:25,1,0.3,-73.9558334350586,40.80293273925781,1,N,-73.95034790039062,40.80093765258789,4,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2016-01-01,Manhattan,Manhattan
49529,1,2016-01-01 04:21:02,2016-01-01 04:49:19,2,6.2,-73.98153686523438,40.74150466918945,1,N,-73.98251342773438,40.67366790771485,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,2016-01-01,Manhattan,Brooklyn
49530,1,2016-01-01 04:21:02,2016-01-01 04:27:16,1,1.2,-73.92310333251955,40.76094818115234,1,N,-73.90801239013672,40.76061630249024,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2016-01-01,Queens,Queens
49531,1,2016-01-01 04:21:03,2016-01-01 04:30:39,1,1.5,-73.86576843261719,40.736671447753906,1,N,-73.8768310546875,40.75456237792969,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,2016-01-01,Queens,Queens
49532,1,2016-01-01 04:21:03,2016-01-01 04:30:07,1,1.7,-73.97003936767578,40.76256561279297,1,N,-73.9944610595703,40.76005554199219,1,8.5,0.5,0.5,2.9,0.0,0.3,12.7,2016-01-01,Manhattan,Manhattan
49533,1,2016-01-01 04:21:04,2016-01-01 04:37:04,2,6.6,-73.95614624023438,40.81876754760742,1,N,-73.90529632568358,40.879154205322266,1,21.0,0.5,0.5,4.95,2.54,0.3,29.79,2016-01-01,Manhattan,Bronx
49534,1,2016-01-01 04:21:05,2016-01-01 04:31:51,2,2.2,-74.00371551513672,40.75239181518555,1,N,-73.9815902709961,40.76485824584961,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
49535,1,2016-01-01 04:21:05,2016-01-01 04:31:45,1,3.4,-73.95308685302734,40.771728515625,1,N,-73.94132995605469,40.80935668945313,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan
49536,1,2016-01-01 04:21:06,2016-01-01 04:26:06,2,0.6,-73.88332366943358,40.74771118164063,1,N,-73.87884521484375,40.74178695678711,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2016-01-01,Queens,Queens
49537,1,2016-01-01 04:21:08,2016-01-01 04:40:14,1,4.8,-73.98455810546875,40.769447326660156,1,N,-73.94309234619139,40.81620788574219,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,2016-01-01,Manhattan,Manhattan
49538,1,2016-01-01 04:21:08,2016-01-01 04:32:06,1,3.8,-73.95187377929686,40.691993713378906,1,N,-73.95188140869139,40.73268127441406,1,13.0,0.5,0.5,4.25,0.0,0.3,18.55,2016-01-01,Brooklyn,Brooklyn
49539,1,2016-01-01 04:21:08,2016-01-01 04:38:46,2,7.7,-73.9788360595703,40.76236343383789,1,Y,-74.01593780517578,40.71513366699219,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,2016-01-01,Manhattan,Manhattan
49540,1,2016-01-01 04:21:09,2016-01-01 04:28:43,1,2.0,-73.98357391357422,40.76546478271485,1,N,-73.96934509277344,40.78948593139648,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
49541,1,2016-01-01 04:21:09,2016-01-01 04:28:20,1,1.4,-73.98471069335938,40.7797737121582,1,N,-73.9970474243164,40.76269912719727,1,7.0,0.5,0.5,1.7,0.0,0.3,10.0,2016-01-01,Manhattan,Manhattan
49542,1,2016-01-01 04:21:10,2016-01-01 04:38:05,1,4.8,-73.97296905517578,40.76460266113281,1,N,-73.91312408447266,40.777828216552734,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,2016-01-01,Manhattan,Queens
49543,1,2016-01-01 04:21:10,2016-01-01 04:31:26,1,2.5,-73.9570770263672,40.68846893310547,1,N,-73.9241485595703,40.690593719482415,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,2016-01-01,Brooklyn,Brooklyn
49544,1,2016-01-01 04:21:10,2016-01-01 05:00:27,2,9.3,-73.98875427246094,40.76360702514648,1,N,-73.91946411132812,40.67873001098633,1,33.0,0.5,0.5,6.85,0.0,0.3,41.15,2016-01-01,Manhattan,Brooklyn
49545,1,2016-01-01 04:21:11,2016-01-01 04:25:29,1,0.9,-73.99180603027342,40.72610855102539,1,N,-73.98399353027342,40.7374382019043,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
49546,1,2016-01-01 04:21:11,2016-01-01 04:23:18,1,0.6,-73.9832305908203,40.76648330688477,1,N,-73.9819107055664,40.77531433105469,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan
49547,1,2016-01-01 04:21:11,2016-01-01 04:31:29,1,2.9,-73.9664306640625,40.764747619628906,1,N,-73.98884582519531,40.72907257080078,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3,2016-01-01,Manhattan,Manhattan
49548,1,2016-01-01 04:21:11,2016-01-01 04:27:46,1,1.8,-73.97284698486328,40.73669052124024,1,N,-73.96119689941406,40.75848388671875,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
49549,1,2016-01-01 04:21:12,2016-01-01 04:25:49,1,1.4,-74.0062026977539,40.73376846313477,1,N,-73.99403381347656,40.751220703125,1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan
49550,1,2016-01-01 04:21:12,2016-01-01 04:46:13,1,10.6,-73.99369812011719,40.7417106628418,1,Y,-73.92842864990234,40.86274337768555,2,32.5,0.5,0.5,0.0,0.0,0.3,33.8,2016-01-01,Manhattan,Manhattan
49551,1,2016-01-01 04:21:12,2016-01-01 04:45:18,1,5.2,-73.9808120727539,40.72572326660156,1,N,-73.9436264038086,40.69667434692383,1,20.0,0.5,0.5,0.0,0.0,0.3,21.3,2016-01-01,Manhattan,Brooklyn
49552,1,2016-01-01 04:21:13,2016-01-01 04:25:03,1,0.6,-73.9766845703125,40.75182723999024,1,N,-73.98489379882812,40.75112915039063,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,2016-01-01,Manhattan,Manhattan
49553,1,2016-01-01 04:21:13,2016-01-01 04:37:34,1,4.1,0.0,0.0,1,N,-73.97827911376955,40.68477630615234,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,2016-01-01,Not Specified,Brooklyn
49554,1,2016-01-01 04:21:13,2016-01-01 04:28:30,1,1.1,-73.95901489257811,40.76369094848633,1,N,-73.9691390991211,40.75709533691406,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan
49555,1,2016-01-01 04:21:14,2016-01-01 04:40:11,1,4.4,-73.98881530761719,40.76359176635742,1,N,-73.94600677490234,40.79268646240234,1,17.0,0.5,0.5,4.55,0.0,0.3,22.85,2016-01-01,Manhattan,Manhattan
49556,1,2016-01-01 04:21:14,2016-01-01 04:50:28,1,6.3,-73.98860931396483,40.722652435302734,1,N,-73.93093872070312,40.67144012451172,1,24.0,0.5,0.5,6.3,0.0,0.3,31.6,2016-01-01,Manhattan,Brooklyn
