index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
99000,1,2016-01-01 15:44:05,2016-01-01 15:53:29,2,1.8,-73.9784927368164,40.756752014160156,1,N,-74.00144958496094,40.7516975402832,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
99001,1,2016-01-01 15:44:05,2016-01-01 15:51:50,1,1.5,-73.99852752685547,40.724388122558594,1,N,-73.9896469116211,40.740028381347656,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,2016-01-01,Manhattan,Manhattan
99002,1,2016-01-01 15:44:06,2016-01-01 15:55:46,3,0.8,-73.89949035644531,40.73465347290039,1,N,-73.899169921875,40.73518371582031,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Queens,Queens
99003,1,2016-01-01 15:44:07,2016-01-01 15:50:12,1,1.5,-74.0011978149414,40.746395111083984,1,N,-73.98015594482422,40.7466049194336,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
99004,1,2016-01-01 15:44:08,2016-01-01 15:58:39,1,1.6,-73.9839859008789,40.74677658081055,1,N,-73.98180389404298,40.76445007324219,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan
99005,1,2016-01-01 15:44:08,2016-01-01 15:56:51,1,2.1,-73.98895263671875,40.73677444458008,1,N,-74.0042266845703,40.75666427612305,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan
99006,1,2016-01-01 15:44:12,2016-01-01 16:01:12,3,4.0,-74.0080795288086,40.73971939086913,1,N,-73.96022033691406,40.76216506958008,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,2016-01-01,Manhattan,Manhattan
99007,1,2016-01-01 15:44:13,2016-01-01 15:51:05,1,1.1,-73.99046325683594,40.75140380859375,1,N,-73.97828674316406,40.75264358520508,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
99008,1,2016-01-01 15:44:13,2016-01-01 16:11:08,2,14.5,-73.96915435791014,40.79364013671875,1,N,-73.81375885009766,40.70196533203125,2,41.5,0.0,0.5,0.0,5.54,0.3,47.84,2016-01-01,Manhattan,Queens
99009,1,2016-01-01 15:44:13,2016-01-01 15:53:44,1,2.2,-73.9783935546875,40.7523307800293,1,N,-73.9903564453125,40.7289924621582,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
99010,1,2016-01-01 15:44:14,2016-01-01 15:51:33,1,1.9,-73.96796417236328,40.76274871826172,1,N,-73.95025634765625,40.77608489990234,1,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
99011,1,2016-01-01 15:44:14,2016-01-01 16:22:38,1,12.9,-73.78262329101562,40.64450454711913,1,N,-73.99192810058595,40.68452835083008,1,39.5,0.0,0.5,8.05,0.0,0.3,48.35,2016-01-01,Queens,Brooklyn
99012,1,2016-01-01 15:44:14,2016-01-01 15:53:45,1,1.7,-73.97738647460938,40.7639045715332,1,N,-73.96977233886719,40.78561401367188,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,2016-01-01,Manhattan,Manhattan
99013,1,2016-01-01 15:44:14,2016-01-01 15:50:19,1,0.9,-73.98202514648438,40.73923873901367,1,N,-73.99095916748048,40.73440933227539,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
99014,1,2016-01-01 15:44:15,2016-01-01 15:52:04,1,1.1,-73.98247528076173,40.77521133422852,1,N,-73.98088073730467,40.76339340209961,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
99015,1,2016-01-01 15:44:17,2016-01-01 16:02:57,1,4.4,-73.98503875732422,40.757408142089844,1,N,-74.01074981689453,40.710147857666016,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,2016-01-01,Manhattan,Manhattan
99016,1,2016-01-01 15:44:17,2016-01-01 15:56:47,1,2.1,-73.97997283935547,40.78189086914063,1,N,-73.96189880371094,40.7651481628418,1,10.5,0.0,0.5,2.8,0.0,0.3,14.1,2016-01-01,Manhattan,Manhattan
99017,1,2016-01-01 15:44:17,2016-01-01 16:02:54,1,3.9,-73.9654769897461,40.80632019042969,1,N,-73.96619415283203,40.76379776000977,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,2016-01-01,Manhattan,Manhattan
99018,1,2016-01-01 15:44:18,2016-01-01 15:48:19,1,1.1,-73.96715545654298,40.78863143920898,1,N,-73.97891998291014,40.77754211425781,1,5.5,0.0,0.5,0.5,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
99019,1,2016-01-01 15:44:18,2016-01-01 15:49:45,1,1.1,-73.99211883544923,40.74417495727539,1,N,-73.97863006591797,40.75232315063477,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
99020,1,2016-01-01 15:44:18,2016-01-01 15:55:54,1,2.3,-73.98841857910156,40.73122024536133,1,N,-73.99142456054686,40.755386352539055,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,2016-01-01,Manhattan,Manhattan
99021,1,2016-01-01 15:44:19,2016-01-01 16:00:33,1,4.2,-73.9540786743164,40.7432861328125,1,N,-73.94851684570312,40.77658081054688,1,15.5,0.0,0.5,1.0,0.0,0.3,17.3,2016-01-01,Queens,Manhattan
