index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
116500,1,2016-01-01 18:19:00,2016-01-01 18:25:15,2,1.0,-73.98084259033203,40.782630920410156,1,N,-73.98223876953125,40.76881408691406,1,6.5,0.0,0.5,1.5,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
116501,1,2016-01-01 18:19:01,2016-01-01 18:24:20,1,1.2,-73.9688491821289,40.798484802246094,1,N,-73.95320892333984,40.79855728149415,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan
116502,1,2016-01-01 18:19:01,2016-01-01 18:26:01,1,0.9,-73.95757293701173,40.78005599975585,1,N,-73.96013641357422,40.77070617675781,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan
116503,1,2016-01-01 18:19:01,2016-01-01 18:24:11,1,1.3,-73.97862243652342,40.75712966918945,1,N,-73.98978424072266,40.741493225097656,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
116504,1,2016-01-01 18:19:01,2016-01-01 18:31:37,1,2.0,-73.95897674560547,40.76813507080078,1,N,-73.9850311279297,40.7676010131836,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan
116505,1,2016-01-01 18:19:02,2016-01-01 18:28:37,1,2.4,-73.9715347290039,40.79448318481445,1,N,-73.95618438720702,40.82212829589844,1,9.5,1.0,0.5,1.25,0.0,0.3,12.55,2016-01-01,Manhattan,Manhattan
116506,1,2016-01-01 18:19:02,2016-01-01 18:24:10,1,1.5,-73.78793334960938,40.64148330688477,1,N,-73.7923812866211,40.659278869628906,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Queens,Queens
116507,1,2016-01-01 18:19:03,2016-01-01 18:29:39,1,2.1,-73.9983139038086,40.7171745300293,1,N,-74.00717163085938,40.7413215637207,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
116508,1,2016-01-01 18:19:03,2016-01-01 18:34:18,1,1.5,-73.98053741455078,40.74251556396485,1,N,-73.97551727294923,40.76033020019531,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75,2016-01-01,Manhattan,Manhattan
116509,1,2016-01-01 18:19:03,2016-01-01 18:31:46,1,1.9,-74.00221252441406,40.740142822265625,1,N,-73.98404693603516,40.76466751098633,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2016-01-01,Manhattan,Manhattan
116510,1,2016-01-01 18:19:03,2016-01-01 18:32:56,2,4.0,-73.97502899169923,40.73310852050781,1,N,-73.96637725830078,40.77821731567383,1,13.5,0.0,0.5,2.2,0.0,0.3,16.5,2016-01-01,Manhattan,Manhattan
116511,1,2016-01-01 18:19:04,2016-01-01 18:22:47,1,1.0,-73.97026062011719,40.75227737426758,1,N,-73.98026275634766,40.73857879638672,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2016-01-01,Manhattan,Manhattan
116512,1,2016-01-01 18:19:04,2016-01-01 18:32:06,1,1.7,-73.98163604736328,40.75584030151367,1,N,-73.98247528076173,40.77143859863281,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
116513,1,2016-01-01 18:19:04,2016-01-01 18:27:48,1,1.4,-73.98268127441406,40.77094650268555,1,N,-73.97325134277344,40.78271484375,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
116514,1,2016-01-01 18:19:05,2016-01-01 18:35:10,2,4.3,-73.98889923095702,40.75603866577149,1,N,-73.94447326660156,40.79155349731445,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,2016-01-01,Manhattan,Manhattan
116515,1,2016-01-01 18:19:05,2016-01-01 18:23:17,2,0.6,-73.98896026611328,40.7489128112793,1,N,-73.98457336425781,40.75577926635742,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan
116516,1,2016-01-01 18:19:05,2016-01-01 18:24:06,4,1.2,-73.96584320068358,40.790260314941406,1,N,-73.98005676269531,40.78068542480469,1,6.0,0.0,0.5,0.85,0.0,0.3,7.65,2016-01-01,Manhattan,Manhattan
116517,1,2016-01-01 18:19:05,2016-01-01 18:27:06,1,1.2,-73.9856719970703,40.750389099121094,1,N,-73.97462463378906,40.76149368286133,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan
116518,1,2016-01-01 18:19:05,2016-01-01 18:33:51,2,2.7,-73.97482299804686,40.7586784362793,1,Y,-73.9923324584961,40.72668838500977,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan
116519,1,2016-01-01 18:19:05,2016-01-01 18:31:49,1,2.2,-73.9469451904297,40.77199935913085,1,N,-73.97744750976562,40.78732681274415,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,2016-01-01,Manhattan,Manhattan
116520,1,2016-01-01 18:19:06,2016-01-01 18:29:00,1,1.5,-73.99681854248048,40.73753356933594,1,N,-73.99551391601562,40.75405502319336,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75,2016-01-01,Manhattan,Manhattan
116521,1,2016-01-01 18:19:06,2016-01-01 18:29:41,1,2.5,-73.99222564697266,40.74899673461913,1,N,-73.98507690429686,40.724037170410156,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
116522,1,2016-01-01 18:19:08,2016-01-01 18:25:23,1,1.1,-73.97854614257811,40.78813552856445,1,N,-73.96916961669923,40.80196762084961,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan
116523,1,2016-01-01 18:19:08,2016-01-01 18:33:57,2,3.0,-73.9814453125,40.7806053161621,1,N,-73.94453430175781,40.79490661621094,1,13.0,0.0,0.5,1.0,0.0,0.3,14.8,2016-01-01,Manhattan,Manhattan
116524,1,2016-01-01 18:19:09,2016-01-01 18:29:49,1,1.5,-73.98331451416014,40.744815826416016,1,N,-74.00157928466798,40.75569534301758,1,8.5,1.0,0.5,2.7,0.0,0.3,13.0,2016-01-01,Manhattan,Manhattan
116525,1,2016-01-01 18:19:09,2016-01-01 18:23:56,1,0.9,-73.93973541259766,40.79433059692383,1,N,-73.948486328125,40.8016014099121,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan
116526,1,2016-01-01 18:19:09,2016-01-01 18:30:55,2,0.9,-73.9837417602539,40.74913787841797,1,N,-73.9803466796875,40.75973129272461,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
116527,1,2016-01-01 18:19:10,2016-01-01 18:29:47,1,2.4,-73.96576690673827,40.76870346069336,1,N,-73.97687530517578,40.79015731811523,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan
116528,1,2016-01-01 18:19:10,2016-01-01 18:30:01,1,1.8,-73.9732894897461,40.74378967285156,1,N,-73.98641967773438,40.74843215942383,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,2016-01-01,Manhattan,Manhattan
116529,1,2016-01-01 18:19:11,2016-01-01 18:20:44,1,0.3,-73.98558807373048,40.77873611450195,1,N,-73.98944854736328,40.776451110839844,1,3.5,0.0,0.5,1.0,0.0,0.3,5.3,2016-01-01,Manhattan,Manhattan
116530,1,2016-01-01 18:19:11,2016-01-01 18:37:49,1,1.3,0.0,0.0,1,N,0.0,0.0,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2016-01-01,Not Specified,Not Specified
116531,1,2016-01-01 18:19:11,2016-01-01 18:27:24,1,1.1,-73.9863739013672,40.71815490722656,1,N,-73.994140625,40.72124862670898,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2016-01-01,Manhattan,Manhattan
116532,1,2016-01-01 18:19:12,2016-01-01 18:45:50,3,10.5,-73.87293243408203,40.77390670776367,1,N,-73.98074340820312,40.7641716003418,1,32.0,1.0,0.5,4.0,5.54,0.3,43.34,2016-01-01,Queens,Manhattan
116533,1,2016-01-01 18:19:12,2016-01-01 18:48:27,1,3.7,-73.95316314697266,40.78541946411133,1,N,-73.99087524414062,40.75008010864258,1,20.5,0.0,0.5,4.0,0.0,0.3,25.3,2016-01-01,Manhattan,Manhattan
116534,1,2016-01-01 18:19:12,2016-01-01 18:26:24,1,1.4,-73.98983764648438,40.74109268188477,1,N,-73.97922515869139,40.728328704833984,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
116535,1,2016-01-01 18:19:13,2016-01-01 18:30:17,1,2.8,-74.00308990478516,40.756248474121094,1,N,-73.97339630126955,40.73838424682617,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36,2016-01-01,Manhattan,Manhattan
116536,1,2016-01-01 18:19:14,2016-01-01 18:26:06,1,1.8,-73.95110321044923,40.78583908081055,1,N,-73.96747589111328,40.76286697387695,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75,2016-01-01,Manhattan,Manhattan
116537,1,2016-01-01 18:19:15,2016-01-01 18:23:37,1,0.7,-73.94658660888672,40.79751205444336,1,N,-73.94236755371094,40.7907829284668,1,5.0,1.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
116538,1,2016-01-01 18:19:16,2016-01-01 18:31:24,1,3.8,-73.97399139404298,40.67938232421875,1,N,-73.98161315917969,40.72069549560547,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8,2016-01-01,Brooklyn,Manhattan
116539,1,2016-01-01 18:19:16,2016-01-01 18:59:44,2,19.7,-73.77682495117188,40.64568710327149,2,N,-73.9549331665039,40.7783432006836,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,2016-01-01,Queens,Manhattan
116540,1,2016-01-01 18:19:17,2016-01-01 18:26:36,1,1.0,-73.97503662109375,40.76023483276367,1,N,-73.96458435058595,40.75381088256836,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan
116541,1,2016-01-01 18:19:17,2016-01-01 18:24:00,1,0.5,-73.98473358154298,40.768230438232415,1,N,-73.98258209228516,40.77151870727539,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
116542,1,2016-01-01 18:19:17,2016-01-01 18:21:16,1,0.4,-73.97222900390625,40.759666442871094,1,N,-73.96814727783203,40.76542282104492,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2016-01-01,Manhattan,Manhattan
116543,1,2016-01-01 18:19:17,2016-01-01 18:35:12,1,8.6,-73.98341369628906,40.72209167480469,1,N,-73.94044494628906,40.81462097167969,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8,2016-01-01,Manhattan,Manhattan
116544,1,2016-01-01 18:19:17,2016-01-01 18:31:49,2,2.9,-73.98133087158203,40.768402099609375,1,N,-74.0080337524414,40.74837493896485,1,12.5,0.0,0.5,1.99,0.0,0.3,15.29,2016-01-01,Manhattan,Manhattan
116545,1,2016-01-01 18:19:17,2016-01-01 18:21:16,1,0.8,0.0,0.0,1,N,-73.98428344726562,40.774986267089844,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2016-01-01,Not Specified,Manhattan
116546,1,2016-01-01 18:19:17,2016-01-01 18:28:56,1,1.4,-73.9947738647461,40.76435470581055,1,N,-73.99105834960938,40.75007247924805,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
116547,1,2016-01-01 18:19:18,2016-01-01 18:37:15,1,4.8,-73.9916763305664,40.764732360839844,1,Y,-73.92678833007811,40.76583862304688,1,17.5,0.0,0.5,3.65,0.0,0.3,21.95,2016-01-01,Manhattan,Queens
116548,1,2016-01-01 18:19:19,2016-01-01 18:25:53,1,1.5,-73.99188995361328,40.74428176879883,1,N,-73.97636413574219,40.74493789672852,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,2016-01-01,Manhattan,Manhattan
116549,1,2016-01-01 18:19:19,2016-01-01 18:24:48,1,1.3,-73.97859191894531,40.74779510498047,1,N,-73.9962387084961,40.74286651611328,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan
116550,1,2016-01-01 18:19:20,2016-01-01 18:28:33,1,2.3,-73.98858642578125,40.74617385864258,1,N,-74.00206756591797,40.72441864013672,1,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
116551,1,2016-01-01 18:19:21,2016-01-01 18:24:21,2,0.8,-73.97831726074219,40.78662872314453,1,N,-73.98231506347656,40.77553939819336,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2016-01-01,Manhattan,Manhattan
116552,1,2016-01-01 18:19:21,2016-01-01 18:21:50,1,0.3,-73.98148345947266,40.76637649536133,1,N,-73.97566223144531,40.76372528076172,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75,2016-01-01,Manhattan,Manhattan
116553,1,2016-01-01 18:19:22,2016-01-01 18:34:38,1,2.6,0.0,0.0,1,N,0.0,0.0,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62,2016-01-01,Not Specified,Not Specified
116554,1,2016-01-01 18:19:23,2016-01-01 18:27:49,1,1.5,-73.98897552490234,40.75764465332031,1,N,-73.98184967041014,40.77690887451172,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2016-01-01,Manhattan,Manhattan
116555,1,2016-01-01 18:19:23,2016-01-01 18:41:09,3,1.3,-73.9776382446289,40.74966812133789,1,N,-73.98351287841797,40.76206970214844,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2016-01-01,Manhattan,Manhattan
116556,1,2016-01-01 18:19:23,2016-01-01 18:23:40,1,0.6,-73.97156524658203,40.79529571533203,1,N,-73.97051239013672,40.78864669799805,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,2016-01-01,Manhattan,Manhattan
116557,1,2016-01-01 18:19:24,2016-01-01 21:31:39,1,1.7,-73.98406219482422,40.75970077514648,1,N,-73.79346466064453,40.65687942504883,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Queens
116558,1,2016-01-01 18:19:25,2016-01-01 18:34:08,1,2.3,-74.00202941894531,40.719635009765625,1,N,-73.98946380615234,40.74985122680664,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2016-01-01,Manhattan,Manhattan
116559,1,2016-01-01 18:19:25,2016-01-01 18:24:26,1,1.6,-73.95721435546875,40.77445602416992,1,N,-73.94932556152342,40.79389190673828,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
116560,1,2016-01-01 18:19:25,2016-01-01 18:44:40,1,2.4,-73.98755645751955,40.76042938232422,1,N,-73.98751831054686,40.76033401489258,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8,2016-01-01,Manhattan,Manhattan
116561,1,2016-01-01 18:19:25,2016-01-01 18:28:16,3,2.1,-73.97177124023438,40.75690841674805,1,N,-73.99600219726562,40.74272918701172,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,2016-01-01,Manhattan,Manhattan
116562,1,2016-01-01 18:19:26,2016-01-01 18:26:59,1,1.2,-74.0045394897461,40.74222946166992,1,N,-73.9895782470703,40.74151992797852,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2016-01-01,Manhattan,Manhattan
116563,1,2016-01-01 18:19:27,2016-01-01 18:32:48,2,2.7,-73.94539642333984,40.7754020690918,1,N,-73.98242950439453,40.77221298217773,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,2016-01-01,Manhattan,Manhattan
116564,1,2016-01-01 18:19:28,2016-01-01 18:25:50,1,1.3,-74.0057601928711,40.74015426635742,1,N,-73.99642944335938,40.75344848632813,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
116565,1,2016-01-01 18:19:28,2016-01-01 18:30:07,1,1.4,-73.97516632080078,40.7651252746582,1,N,-73.99012756347656,40.76182174682617,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
116566,1,2016-01-01 18:19:28,2016-01-01 18:32:28,1,1.6,-73.98957061767578,40.74209213256836,1,N,-73.98889923095702,40.75845336914063,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2016-01-01,Manhattan,Manhattan
116567,1,2016-01-01 18:19:29,2016-01-01 18:32:30,1,1.1,-73.97773742675781,40.76194381713867,1,N,-73.99177551269531,40.75802612304688,1,9.0,0.0,0.5,2.2,0.0,0.3,12.0,2016-01-01,Manhattan,Manhattan
116568,1,2016-01-01 18:19:30,2016-01-01 18:34:58,2,8.2,-73.8709716796875,40.77362823486328,1,N,-73.95097351074219,40.77083587646485,1,24.0,1.0,0.5,6.25,5.54,0.3,37.59,2016-01-01,Queens,Manhattan
116569,1,2016-01-01 18:19:30,2016-01-01 18:32:51,1,2.3,-73.9618911743164,40.76293182373047,1,N,-73.99028778076173,40.75077819824219,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2016-01-01,Manhattan,Manhattan
116570,1,2016-01-01 18:19:32,2016-01-01 18:25:20,1,1.2,-73.9806900024414,40.73812103271485,1,N,-73.99812316894531,40.74075317382813,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan
116571,1,2016-01-01 18:19:33,2016-01-01 18:28:57,1,2.1,-74.00997161865234,40.7207260131836,1,N,-73.99722290039062,40.74176788330078,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,2016-01-01,Manhattan,Manhattan
116572,1,2016-01-01 18:19:33,2016-01-01 18:29:19,2,2.3,-73.96875,40.801307678222656,1,N,-73.98226928710938,40.77143859863281,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan
116573,1,2016-01-01 18:19:34,2016-01-01 18:26:41,1,1.1,-74.00808715820312,40.71217346191406,1,N,-74.00180053710938,40.724647521972656,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,2016-01-01,Manhattan,Manhattan
116574,1,2016-01-01 18:19:34,2016-01-01 18:36:31,1,8.0,-73.87291717529298,40.774009704589844,1,N,-73.97415924072266,40.74407196044922,1,24.0,0.0,0.5,6.05,5.54,0.3,36.39,2016-01-01,Queens,Manhattan
116575,1,2016-01-01 18:19:35,2016-01-01 18:26:45,1,1.5,-73.95360565185547,40.778751373291016,1,N,-73.97535705566406,40.7894401550293,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
116576,1,2016-01-01 18:19:35,2016-01-01 18:36:45,1,9.9,-73.864013671875,40.76996612548828,1,N,-73.97370910644531,40.69233322143555,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55,2016-01-01,Queens,Brooklyn
116577,1,2016-01-01 18:19:35,2016-01-01 18:21:51,1,0.5,-74.00077056884766,40.74202728271485,1,N,-73.99580383300781,40.74888229370117,1,4.0,1.0,0.5,1.15,0.0,0.3,6.95,2016-01-01,Manhattan,Manhattan
116578,1,2016-01-01 18:19:35,2016-01-01 18:25:10,2,0.7,-73.96197509765625,40.76389694213867,1,N,-73.97207641601562,40.76277542114258,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan
116579,1,2016-01-01 18:19:35,2016-01-01 18:26:11,1,0.8,0.0,0.0,1,N,0.0,0.0,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,2016-01-01,Not Specified,Not Specified
