index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
79500,1,2016-01-01 12:52:08,2016-01-01 13:12:26,2,5.9,-73.99401092529298,40.75118637084961,1,N,-73.9246597290039,40.76551055908203,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95,2016-01-01,Manhattan,Queens
79501,1,2016-01-01 12:52:08,2016-01-01 12:58:01,2,0.7,-73.97846984863281,40.74594497680664,1,N,-73.99036407470702,40.75087356567383,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan
79502,1,2016-01-01 12:52:08,2016-01-01 13:09:44,1,10.1,-73.98528289794923,40.71862030029297,1,N,-73.86160278320312,40.768314361572266,1,29.5,0.0,0.5,5.0,0.0,0.3,35.3,2016-01-01,Manhattan,Queens
79503,1,2016-01-01 12:52:09,2016-01-01 12:59:41,1,2.8,-73.966552734375,40.76321792602539,1,N,-73.98748016357422,40.72879028320313,1,9.5,0.0,0.5,2.57,0.0,0.3,12.87,2016-01-01,Manhattan,Manhattan
79504,1,2016-01-01 12:52:09,2016-01-01 13:27:40,1,17.6,-73.99215698242188,40.75924682617188,1,N,-73.75541687011719,40.68718338012695,1,50.0,0.0,0.5,5.63,5.54,0.3,61.97,2016-01-01,Manhattan,Queens
79505,1,2016-01-01 12:52:10,2016-01-01 12:58:35,2,1.8,-73.9942626953125,40.7457389831543,1,N,-73.99850463867188,40.764102935791016,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,2016-01-01,Manhattan,Manhattan
79506,1,2016-01-01 12:52:11,2016-01-01 12:56:55,1,0.8,-73.96229553222656,40.778675079345696,1,N,-73.95939636230467,40.771392822265625,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016-01-01,Manhattan,Manhattan
79507,1,2016-01-01 12:52:11,2016-01-01 12:55:17,1,0.9,-73.98268127441406,40.75129318237305,1,N,-73.97687530517578,40.75767135620117,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2016-01-01,Manhattan,Manhattan
79508,1,2016-01-01 12:52:11,2016-01-01 13:16:38,1,16.3,-73.77786254882812,40.64674377441406,1,N,-73.78746032714845,40.777740478515625,1,45.0,0.0,0.5,11.45,0.0,0.3,57.25,2016-01-01,Queens,Queens
79509,1,2016-01-01 12:52:14,2016-01-01 13:15:18,4,10.1,-73.99273681640625,40.75662231445313,1,N,-73.86141204833984,40.76810073852539,1,30.5,0.0,0.5,7.35,5.54,0.3,44.19,2016-01-01,Manhattan,Queens
79510,1,2016-01-01 12:52:14,2016-01-01 12:59:06,2,2.2,-73.9781951904297,40.76647186279297,1,N,-73.95378875732422,40.7837142944336,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
79511,1,2016-01-01 12:52:14,2016-01-01 13:00:47,1,1.7,-73.9679946899414,40.75569152832031,1,N,-73.99059295654298,40.75100326538085,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
79512,1,2016-01-01 12:52:15,2016-01-01 12:57:58,1,1.8,-73.97390747070312,40.76476287841797,1,N,-73.95907592773438,40.783451080322266,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
79513,1,2016-01-01 12:52:15,2016-01-01 13:02:20,1,2.0,-73.98919677734375,40.748233795166016,1,N,-73.99740600585938,40.72476577758789,1,9.5,0.0,0.5,3.05,0.0,0.3,13.35,2016-01-01,Manhattan,Manhattan
79514,1,2016-01-01 12:52:15,2016-01-01 12:53:59,1,0.7,-73.97321319580078,40.744232177734375,1,N,-73.96685028076173,40.75313568115234,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2016-01-01,Manhattan,Manhattan
79515,1,2016-01-01 12:52:15,2016-01-01 12:59:10,1,1.3,-73.97798919677734,40.754493713378906,1,N,-73.99212646484375,40.74653244018555,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016-01-01,Manhattan,Manhattan
79516,1,2016-01-01 12:52:16,2016-01-01 12:56:22,2,0.8,-73.99615478515625,40.74859237670898,1,N,-73.98765563964845,40.7520866394043,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,2016-01-01,Manhattan,Manhattan
79517,1,2016-01-01 12:52:17,2016-01-01 13:01:22,2,2.4,-73.97393035888672,40.747650146484375,1,N,-73.98439025878906,40.72042465209961,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,2016-01-01,Manhattan,Manhattan
79518,1,2016-01-01 12:52:17,2016-01-01 13:08:56,2,4.9,-74.00460815429686,40.74195098876953,1,N,-73.95868682861328,40.78339385986328,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,2016-01-01,Manhattan,Manhattan
79519,1,2016-01-01 12:52:17,2016-01-01 13:02:27,1,3.4,-73.98680877685547,40.72548294067383,1,N,-73.95547485351562,40.7685775756836,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,2016-01-01,Manhattan,Manhattan
79520,1,2016-01-01 12:52:18,2016-01-01 12:59:21,2,2.2,-73.99270629882812,40.75845718383789,1,N,-73.98960876464844,40.735923767089844,1,8.5,0.0,0.5,0.77,0.0,0.3,10.07,2016-01-01,Manhattan,Manhattan
79521,1,2016-01-01 12:52:18,2016-01-01 13:00:45,1,1.8,-73.953369140625,40.76765823364258,1,N,-73.9662551879883,40.75388717651367,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62,2016-01-01,Manhattan,Manhattan
79522,1,2016-01-01 12:52:18,2016-01-01 12:57:32,2,1.1,-73.98328399658203,40.74456024169922,1,N,-73.98514556884766,40.73186111450195,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,2016-01-01,Manhattan,Manhattan
79523,1,2016-01-01 12:52:19,2016-01-01 12:59:49,1,1.3,-73.97227478027344,40.75395965576172,1,N,-73.98978424072266,40.75178527832031,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2016-01-01,Manhattan,Manhattan
79524,1,2016-01-01 12:52:19,2016-01-01 13:01:26,1,1.9,-73.95521545410156,40.7734603881836,1,N,-73.9763946533203,40.75587844848633,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan
79525,1,2016-01-01 12:52:20,2016-01-01 13:00:35,3,1.7,-74.0005874633789,40.73743057250977,1,N,-74.00330352783203,40.7554931640625,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan
