index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
74500,1,2016-01-01 12:00:18,2016-01-01 12:07:47,1,2.3,-73.95465087890625,40.769844055175774,1,N,-73.97661590576173,40.74397659301758,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,2016-01-01,Manhattan,Manhattan
74501,1,2016-01-01 12:00:18,2016-01-01 12:12:52,1,2.9,-73.98361206054686,40.738094329833984,1,N,-73.98603820800781,40.76744842529297,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan
74502,1,2016-01-01 12:00:19,2016-01-01 12:06:04,1,0.9,-74.00218963623048,40.72954940795898,1,N,-73.98968505859375,40.72636413574219,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,2016-01-01,Manhattan,Manhattan
74503,1,2016-01-01 12:00:19,2016-01-01 12:16:27,1,3.3,-73.95140838623048,40.77839279174805,1,N,-73.99029541015625,40.75639343261719,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,2016-01-01,Manhattan,Manhattan
74504,1,2016-01-01 12:00:20,2016-01-01 12:06:38,4,1.0,-73.96945190429686,40.769039154052734,1,N,-73.97464752197266,40.75830078125,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016-01-01,Manhattan,Manhattan
74505,1,2016-01-01 12:00:20,2016-01-01 12:09:52,1,2.0,-73.99699401855469,40.73257827758789,1,N,-73.9781494140625,40.75159454345703,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
74506,1,2016-01-01 12:00:22,2016-01-01 12:12:01,1,3.9,-73.95875549316406,40.780517578125,1,N,-73.98092651367188,40.73396682739258,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2016-01-01,Manhattan,Manhattan
74507,1,2016-01-01 12:00:23,2016-01-01 12:09:26,1,2.8,-73.98211669921875,40.748802185058594,1,N,-73.9517822265625,40.7735710144043,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,2016-01-01,Manhattan,Manhattan
74508,1,2016-01-01 12:00:23,2016-01-01 12:10:16,2,7.9,-73.99112701416014,40.77596664428711,5,Y,-73.96694946289062,40.85232925415039,1,52.0,0.0,0.0,2.0,10.5,0.3,64.8,2016-01-01,Manhattan,Not Specified
74509,1,2016-01-01 12:00:23,2016-01-01 12:31:04,4,19.2,-73.96578216552734,40.80557632446289,2,N,-73.7763671875,40.64524459838867,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,2016-01-01,Manhattan,Queens
