index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
106500,1,2016-01-01 16:52:00,2016-01-01 17:15:04,1,3.3,-73.98226928710938,40.77120208740234,1,N,-73.9901123046875,40.732852935791016,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,2016-01-01,Manhattan,Manhattan
106501,1,2016-01-01 16:52:00,2016-01-01 16:59:10,1,1.3,-73.98001861572266,40.73926162719727,1,N,-73.99372100830078,40.72462844848633,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2016-01-01,Manhattan,Manhattan
106502,1,2016-01-01 16:52:01,2016-01-01 17:03:23,3,2.8,-74.0028076171875,40.7605094909668,1,N,-74.00553894042969,40.72554397583008,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2016-01-01,Manhattan,Manhattan
106503,1,2016-01-01 16:52:02,2016-01-01 17:07:16,2,3.2,-73.98189544677734,40.77128982543945,1,N,-73.99388885498048,40.73693084716797,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8,2016-01-01,Manhattan,Manhattan
106504,1,2016-01-01 16:52:02,2016-01-01 17:03:36,2,1.6,-73.98495483398438,40.75979614257813,1,N,-73.98094177246094,40.74336242675781,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
106505,1,2016-01-01 16:52:02,2016-01-01 17:06:51,1,2.2,-73.99134826660156,40.750091552734375,1,N,-73.9644546508789,40.75904083251953,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3,2016-01-01,Manhattan,Manhattan
106506,1,2016-01-01 16:52:03,2016-01-01 16:56:37,3,0.9,-73.9851837158203,40.73219680786133,1,N,-73.99331665039062,40.72245788574219,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2016-01-01,Manhattan,Manhattan
106507,1,2016-01-01 16:52:04,2016-01-01 17:40:52,2,18.3,-73.78192901611328,40.64482498168945,2,N,-73.98124694824219,40.76301956176758,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2016-01-01,Queens,Manhattan
106508,1,2016-01-01 16:52:05,2016-01-01 16:57:42,1,1.1,-73.99827575683594,40.7506217956543,1,N,-73.98732757568358,40.74070739746094,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,2016-01-01,Manhattan,Manhattan
106509,1,2016-01-01 16:52:05,2016-01-01 16:54:29,1,0.6,-73.97216033935547,40.76226043701172,1,N,-73.9660415649414,40.77077102661133,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2016-01-01,Manhattan,Manhattan
106510,1,2016-01-01 16:52:06,2016-01-01 17:00:49,1,2.0,-73.97296905517578,40.79042434692383,1,N,-73.94971466064453,40.78053283691406,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36,2016-01-01,Manhattan,Manhattan
106511,1,2016-01-01 16:52:06,2016-01-01 17:16:22,2,2.2,-73.98486328125,40.76937103271485,1,N,-73.98240661621094,40.74971008300781,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,2016-01-01,Manhattan,Manhattan
106512,1,2016-01-01 16:52:06,2016-01-01 17:00:24,1,1.7,-73.9830322265625,40.77151870727539,1,N,-73.98589324951173,40.75228118896485,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8,2016-01-01,Manhattan,Manhattan
106513,1,2016-01-01 16:52:07,2016-01-01 17:29:02,2,17.6,-73.7821273803711,40.64465713500977,2,N,-73.97457122802734,40.754070281982415,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2016-01-01,Queens,Manhattan
106514,1,2016-01-01 16:52:07,2016-01-01 17:08:07,1,2.5,-73.95502471923827,40.77365493774415,1,N,-73.98535919189453,40.75525665283203,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3,2016-01-01,Manhattan,Manhattan
