index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,travel_date,pickup_area,dropoff_area
50000,1,2016-01-01 04:24:30,2016-01-01 04:32:29,1,2.4,-73.98837280273438,40.731269836425774,1,N,-73.98959350585938,40.756534576416016,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2016-01-01,Manhattan,Manhattan
50001,1,2016-01-01 04:24:30,2016-01-01 04:34:17,1,3.6,-73.98506927490234,40.73247146606445,1,N,-73.95668029785155,40.77751922607422,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2016-01-01,Manhattan,Manhattan
50002,1,2016-01-01 04:24:31,2016-01-01 04:39:26,2,4.2,-73.95067596435547,40.80248641967773,1,N,-73.93802642822266,40.84733581542969,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,2016-01-01,Manhattan,Manhattan
50003,1,2016-01-01 04:24:31,2016-01-01 04:47:14,3,2.8,-73.94981384277344,40.80218505859375,1,N,-73.9447708129883,40.83388137817383,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2016-01-01,Manhattan,Manhattan
50004,1,2016-01-01 04:24:31,2016-01-01 04:34:17,1,1.9,-73.92330932617188,40.86734008789063,1,N,-73.93904876708984,40.843936920166016,1,9.0,0.5,0.5,10.0,0.0,0.3,20.3,2016-01-01,Manhattan,Manhattan
50005,1,2016-01-01 04:24:32,2016-01-01 04:31:42,1,1.6,-73.96891021728516,40.76119613647461,1,N,-73.99253845214845,40.76416778564453,1,7.5,0.5,0.5,5.0,0.0,0.3,13.8,2016-01-01,Manhattan,Manhattan
50006,1,2016-01-01 04:24:32,2016-01-01 04:33:36,1,2.3,-73.99972534179686,40.726993560791016,1,N,-73.99396514892578,40.7492561340332,1,9.0,0.5,0.5,2.55,0.0,0.3,12.85,2016-01-01,Manhattan,Manhattan
50007,1,2016-01-01 04:24:32,2016-01-01 04:51:26,1,8.2,-73.99537658691406,40.74935150146485,1,N,-73.92221069335938,40.7087287902832,1,27.5,0.5,0.5,5.75,0.0,0.3,34.55,2016-01-01,Manhattan,Brooklyn
50008,1,2016-01-01 04:24:34,2016-01-01 04:24:34,1,0.0,-73.98133850097656,40.72476577758789,1,N,0.0,0.0,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2016-01-01,Manhattan,Not Specified
50009,1,2016-01-01 04:24:34,2016-01-01 04:54:14,1,6.9,-73.98384857177734,40.74985885620117,1,N,-73.88060760498048,40.75028991699219,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55,2016-01-01,Manhattan,Queens
50010,1,2016-01-01 04:24:34,2016-01-01 04:49:01,1,16.6,-73.9827423095703,40.73855209350585,2,N,-73.78990936279298,40.643226623535156,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2016-01-01,Manhattan,Queens
50011,1,2016-01-01 04:24:34,2016-01-01 04:32:34,1,1.3,-74.0049819946289,40.71945190429688,1,N,-73.98963165283203,40.7259178161621,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,2016-01-01,Manhattan,Manhattan
50012,1,2016-01-01 04:24:35,2016-01-01 04:54:25,3,8.5,-74.0198745727539,40.649715423583984,1,N,-73.93584442138672,40.69694900512695,1,28.5,0.5,0.5,8.0,0.0,0.3,37.8,2016-01-01,Brooklyn,Brooklyn
50013,1,2016-01-01 04:24:35,2016-01-01 04:31:28,1,1.8,-73.9861602783203,40.75225830078125,1,N,-73.98089599609375,40.77335739135742,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2016-01-01,Manhattan,Manhattan
50014,1,2016-01-01 04:24:35,2016-01-01 04:43:34,1,4.7,-73.99015808105469,40.76189041137695,1,N,-74.00521087646483,40.71055221557617,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,2016-01-01,Manhattan,Manhattan
50015,1,2016-01-01 04:24:35,2016-01-01 04:35:46,2,3.6,-74.00773620605469,40.70869064331055,1,N,-73.98242950439453,40.73128128051758,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75,2016-01-01,Manhattan,Manhattan
50016,1,2016-01-01 04:24:36,2016-01-01 04:47:55,1,12.7,-73.98208618164062,40.76561737060547,1,N,-73.82096099853516,40.71337127685547,1,35.5,0.5,0.5,5.0,5.54,0.3,47.34,2016-01-01,Manhattan,Queens
50017,1,2016-01-01 04:24:36,2016-01-01 04:52:03,1,11.0,-74.0098114013672,40.70502853393555,1,N,-73.95564270019531,40.605262756347656,2,33.0,0.5,0.5,0.0,0.0,0.3,34.3,2016-01-01,Manhattan,Brooklyn
